,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(1,6)",,False,2,"[1, 0, 6, 8, 19]",0,-0.001,-1,0,1,0.0,1,1
1,"(1,6)",,False,2,"[1, 0, 6, 8, 19]",0,-0.001,-1,0,1,0.0,1,1
2,"(3,15)",,False,4,"[3, 15, 17, 19, 9]",0,-0.001,-3,0,1,0.0,3,1
3,"(3,15)",,False,4,"[3, 15, 17, 19, 9]",0,-0.001,-3,0,1,0.0,3,1
4,"(4,7)",,False,6,"[4, 7, 19, 6, 16]",0,-0.001,-5,0,1,0.0,5,1
5,"(4,7)",,False,6,"[4, 7, 19, 6, 16]",0,-0.001,-5,0,1,0.0,5,1
6,"(9,19)",,False,8,"[9, 19, 13, 18, 12]",1,0.0,-5,0,1,0.0,5,1
7,"(9,19)",,False,8,"[9, 19, 13, 18, 12]",1,0.0,-5,0,1,0.0,5,1
8,"(12,18)",,False,10,"[12, 18, 14, 16, 19]",1,0.0,-5,0,1,0.0,5,1
9,"(12,18)",,False,10,"[12, 18, 14, 16, 19]",1,0.0,-5,0,1,0.0,5,1
10,"(8,14)",,False,12,"[8, 14, 6, 7, 19]",1,0.0,-5,0,1,0.0,5,1
11,"(8,14)",,False,12,"[8, 14, 6, 7, 19]",1,0.0,-5,0,1,0.0,5,1
12,"(2,10)",,False,14,"[15, 2, 10, 5, 17]",2,0.105263157894736,-3,2,1,0.0,5,1
13,"(2,10)",,False,14,"[15, 2, 10, 5, 17]",2,0.105263157894736,-3,2,1,0.0,5,1
14,"(14,6)",,False,14,"[14, 13, 6, 10, 12]",2,0.11695906432748501,-1,4,1,0.0,5,1
15,"(14,6)",,False,14,"[14, 13, 6, 10, 12]",2,0.11695906432748501,-1,4,1,0.0,5,1
16,"(6,13)",,False,14,"[6, 15, 13, 4, 5]",2,0.157894736842105,1,6,1,0.0,5,1
17,"(6,13)",,False,14,"[6, 15, 13, 4, 5]",2,0.157894736842105,1,6,1,0.0,5,1
18,"(19,6)",,False,16,"[19, 17, 8, 6, 15]",2,0.046783625730994004,3,8,1,0.0,5,1
19,"(19,6)",,False,16,"[19, 17, 8, 6, 15]",2,0.046783625730994004,3,8,1,0.0,5,1
20,"(16,18)",,False,18,"[16, 4, 18, 10, 13]",2,0.070175438596491,5,10,1,0.0,5,1
21,"(16,18)",,False,18,"[16, 4, 18, 10, 13]",2,0.070175438596491,5,10,1,0.0,5,1
22,"(17,1)",,False,20,"[6, 15, 16, 17, 1]",2,0.08187134502923901,7,12,2,0.052631578947368,5,1
23,"(17,1)",,False,20,"[6, 15, 16, 17, 1]",2,0.08187134502923901,7,12,2,0.052631578947368,5,1
24,"(9,3)",,False,22,"[9, 12, 3, 4, 17]",2,0.0,7,13,2,0.023391812865497002,6,1
25,"(9,3)",,False,22,"[9, 12, 3, 4, 17]",2,0.0,7,13,2,0.023391812865497002,6,1
26,"(17,12)",,False,24,"[16, 17, 12, 6, 0]",2,0.0,5,13,2,0.018031189083820003,8,1
27,"(17,12)",,False,24,"[16, 17, 12, 6, 0]",2,0.0,5,13,2,0.018031189083820003,8,1
28,"(19,11)",,False,26,"[19, 15, 0, 12, 11]",2,0.0,3,13,2,0.029727095516569,10,1
29,"(19,11)",,False,26,"[19, 15, 0, 12, 11]",2,0.0,3,13,2,0.029727095516569,10,1
30,"(12,2)",,False,29,"[12, 19, 0, 2, 8]",2,0.0,1,13,2,0.007017543859649001,12,1
31,"(12,2)",,False,29,"[12, 19, 0, 2, 8]",2,0.0,1,13,2,0.007017543859649001,12,1
32,"(9,1)",,False,31,"[9, 6, 1, 3, 0]",3,0.105263157894736,3,15,3,0.039724310776942,12,1
33,"(9,1)",,False,31,"[9, 6, 1, 3, 0]",3,0.105263157894736,3,15,3,0.039724310776942,12,1
