,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(5,1)",,False,2,"[5, 10, 1, 12, 8]",0,-0.001,-1,0,1,0.0,1,1
1,"(5,1)",,False,2,"[5, 10, 1, 12, 8]",0,-0.001,-1,0,1,0.0,1,1
2,"(1,7)",,False,4,"[5, 1, 7, 18, 12]",0,-0.001,-3,0,2,0.011695906432748001,3,1
3,"(1,7)",,False,4,"[5, 1, 7, 18, 12]",0,-0.001,-3,0,2,0.011695906432748001,3,1
4,"(6,10)",,True,6,"[6, 10, 11, 18, 15]",0,-0.001,-5,0,2,0.0,5,1
5,"(6,10)",,True,6,"[6, 10, 11, 18, 15]",0,-0.001,-5,0,2,0.0,5,1
6,"(4,1)",,False,8,"[3, 16, 2, 4, 1]",1,0.0,-6,0,3,0.052631578947368,6,1
7,"(4,1)",,False,8,"[3, 16, 2, 4, 1]",1,0.0,-6,0,3,0.052631578947368,6,1
8,"(7,8)",,True,10,"[7, 0, 8, 12, 14]",1,0.0,-8,0,3,0.070175438596491,8,1
9,"(7,8)",,True,10,"[7, 0, 8, 12, 14]",1,0.0,-8,0,3,0.070175438596491,8,1
10,"(6,1)",,False,12,"[12, 6, 1, 11, 2]",1,0.0,-10,0,4,0.23391812865497003,10,1
11,"(6,1)",,False,12,"[12, 6, 1, 11, 2]",1,0.0,-10,0,4,0.23391812865497003,10,1
12,"(11,1)",,False,14,"[11, 1, 12, 15, 2]",2,0.014619883040935,-12,0,5,0.26023391812865404,12,1
13,"(11,1)",,False,14,"[11, 1, 12, 15, 2]",2,0.014619883040935,-12,0,5,0.26023391812865404,12,1
14,"(9,1)",,False,16,"[7, 9, 17, 1, 13]",3,0.09064327485380101,-14,0,6,0.36549707602339104,14,1
15,"(9,1)",,False,16,"[7, 9, 17, 1, 13]",3,0.09064327485380101,-14,0,6,0.36549707602339104,14,1
16,"(11,14)",,False,18,"[18, 11, 17, 14, 9]",4,0.17251461988304,-16,0,6,0.318713450292397,16,1
17,"(11,14)",,False,18,"[18, 11, 17, 14, 9]",4,0.17251461988304,-16,0,6,0.318713450292397,16,1
18,"(13,11)",,False,20,"[7, 13, 6, 15, 11]",5,0.230019493177387,-18,0,6,0.37037037037037,18,1
19,"(13,11)",,False,20,"[7, 13, 6, 15, 11]",5,0.230019493177387,-18,0,6,0.37037037037037,18,1
20,"(19,9)",,False,22,"[11, 19, 9, 3, 15]",5,0.17153996101364502,-20,0,6,0.311890838206627,20,1
21,"(19,9)",,False,22,"[11, 19, 9, 3, 15]",5,0.17153996101364502,-20,0,6,0.311890838206627,20,1
22,"(6,14)",,True,24,"[7, 6, 4, 8, 14]",5,0.21637426900584703,-22,0,6,0.312865497076023,22,1
23,"(6,14)",,True,24,"[7, 6, 4, 8, 14]",5,0.21637426900584703,-22,0,6,0.312865497076023,22,1
24,"(9,12)",,False,26,"[7, 9, 5, 12, 2]",5,0.167641325536062,-24,0,6,0.415204678362573,24,1
25,"(9,12)",,False,26,"[7, 9, 5, 12, 2]",5,0.167641325536062,-24,0,6,0.415204678362573,24,1
26,17:6,assassinate,True,24,"[16, 4, 12, 17, 9]",4,0.091617933723196,-26,0,6,0.436647173489278,26,1
27,17:6,assassinate,True,24,"[16, 4, 12, 17, 9]",4,0.091617933723196,-26,0,6,0.436647173489278,26,1
28,"(9,0)",,False,24,"[11, 9, 19, 0, 17]",4,0.11988304093567201,-28,0,6,0.39473684210526305,28,1
29,"(9,0)",,False,24,"[11, 9, 19, 0, 17]",4,0.11988304093567201,-28,0,6,0.39473684210526305,28,1
30,"(12,13)",,False,24,"[12, 3, 16, 8, 13]",4,0.16520467836257302,-30,0,5,0.300682261208576,30,1
31,"(12,13)",,False,24,"[12, 3, 16, 8, 13]",4,0.16520467836257302,-30,0,5,0.300682261208576,30,1
32,"(9,13)",,False,26,"[2, 12, 15, 9, 13]",4,0.16140350877192902,-30,1,5,0.17407407407407402,31,1
33,"(9,13)",,False,26,"[2, 12, 15, 9, 13]",4,0.16140350877192902,-30,1,5,0.17407407407407402,31,1
34,"(1,19)",,True,28,"[10, 1, 19, 8, 11]",5,0.18206627680311802,-30,2,6,0.188304093567251,32,1
35,"(1,19)",,True,28,"[10, 1, 19, 8, 11]",5,0.18206627680311802,-30,2,6,0.188304093567251,32,1
36,"(17,1)",,False,30,"[14, 11, 18, 17, 1]",5,0.18148148148148102,-30,3,7,0.25847953216374203,33,1
37,"(17,1)",,False,30,"[14, 11, 18, 17, 1]",5,0.18148148148148102,-30,3,7,0.25847953216374203,33,1
38,18:4,assassinate,True,29,"[3, 9, 19, 18, 11]",5,0.129727095516569,-32,3,7,0.248830409356725,35,1
39,18:4,assassinate,True,29,"[3, 9, 19, 18, 11]",5,0.129727095516569,-32,3,7,0.248830409356725,35,1
40,"(17,3)",,False,31,"[13, 19, 2, 17, 3]",5,0.151169590643274,-34,3,7,0.301949317738791,37,1
41,"(17,3)",,False,31,"[13, 19, 2, 17, 3]",5,0.151169590643274,-34,3,7,0.301949317738791,37,1
42,"(8,14)",,False,33,"[17, 8, 5, 11, 14]",6,0.17826510721247502,-36,3,7,0.2817738791423,39,1
43,"(8,14)",,False,33,"[17, 8, 5, 11, 14]",6,0.17826510721247502,-36,3,7,0.2817738791423,39,1
44,"(19,0)",,True,33,"[19, 17, 0, 3, 15]",5,0.153021442495126,-38,3,7,0.215009746588693,41,1
45,"(19,0)",,True,33,"[19, 17, 0, 3, 15]",5,0.153021442495126,-38,3,7,0.215009746588693,41,1
46,"(1,12)",,True,33,"[10, 8, 1, 18, 12]",5,0.167641325536062,-40,3,8,0.30038986354775804,43,1
47,"(1,12)",,True,33,"[10, 8, 1, 18, 12]",5,0.167641325536062,-40,3,8,0.30038986354775804,43,1
48,"(13,9)",,False,33,"[8, 5, 13, 11, 9]",5,0.156432748538011,-42,3,8,0.29649122807017503,45,1
49,"(13,9)",,False,33,"[8, 5, 13, 11, 9]",5,0.156432748538011,-42,3,8,0.29649122807017503,45,1
50,2:6,assassinate,True,31,"[14, 8, 3, 15, 2]",4,0.040935672514619006,-44,3,8,0.25214424951267,47,1
51,2:6,assassinate,True,31,"[14, 8, 3, 15, 2]",4,0.040935672514619006,-44,3,8,0.25214424951267,47,1
