,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
45,"(11,8)",,True,24,"[11, 4, 8, 10, 7]",2,0.11988304093567201,-18,7,5,0.39473684210526305,25,1
46,"(10,8)",,True,24,"[10, 2, 6, 8, 11]",2,0.11988304093567201,-20,7,5,0.39473684210526305,27,1
47,"(10,8)",,True,24,"[10, 2, 6, 8, 11]",2,0.11988304093567201,-20,7,5,0.39473684210526305,27,1
48,14:8,assassinate,True,21,"[3, 14, 1, 19, 9]",1,0.0,-22,7,5,0.46198830409356706,29,1
49,14:8,assassinate,True,21,"[3, 14, 1, 19, 9]",1,0.0,-22,7,5,0.46198830409356706,29,1
50,"(1,15)",,True,23,"[18, 3, 1, 6, 15]",2,0.050194931773879,-24,7,6,0.41179337231968804,31,1
51,"(1,15)",,True,23,"[18, 3, 1, 6, 15]",2,0.050194931773879,-24,7,6,0.41179337231968804,31,1
52,5:10,assassinate,True,20,"[16, 11, 5, 13, 18]",2,0.040935672514619006,-26,7,6,0.39181286549707606,33,1
53,5:10,assassinate,True,20,"[16, 11, 5, 13, 18]",2,0.040935672514619006,-26,7,6,0.39181286549707606,33,1
54,17:8,assassinate,True,17,"[10, 1, 17, 15, 3]",1,0.0,-28,7,6,0.47660818713450204,35,1
55,17:8,assassinate,True,17,"[10, 1, 17, 15, 3]",1,0.0,-28,7,6,0.47660818713450204,35,1
56,"(5,1)",,True,19,"[5, 1, 7, 2, 0]",1,0.0,-30,7,7,0.447368421052631,37,1
57,"(5,1)",,True,19,"[5, 1, 7, 2, 0]",1,0.0,-30,7,7,0.447368421052631,37,1
58,"(13,19)",,True,19,"[13, 8, 3, 19, 5]",1,0.0,-32,7,7,0.412280701754385,39,1
59,"(13,19)",,True,19,"[13, 8, 3, 19, 5]",1,0.0,-32,7,7,0.412280701754385,39,1
60,"(17,3)",,True,21,"[4, 17, 19, 3, 0]",1,0.0,-34,7,7,0.45906432748538,41,1
61,"(17,3)",,True,21,"[4, 17, 19, 3, 0]",1,0.0,-34,7,7,0.45906432748538,41,1
62,"(5,16)",,True,21,"[13, 11, 5, 12, 16]",1,0.0,-36,7,7,0.37719298245614,43,1
63,"(5,16)",,True,21,"[13, 11, 5, 12, 16]",1,0.0,-36,7,7,0.37719298245614,43,1
64,"(1,6)",,True,23,"[1, 6, 18, 9, 0]",1,0.0,-38,7,8,0.508771929824561,45,1
65,"(1,6)",,True,23,"[1, 6, 18, 9, 0]",1,0.0,-38,7,8,0.508771929824561,45,1
66,"(6,16)",,True,23,"[6, 16, 4, 15, 2]",1,0.0,-40,7,7,0.450292397660818,47,1
67,"(6,16)",,True,23,"[6, 16, 4, 15, 2]",1,0.0,-40,7,7,0.450292397660818,47,1
68,"(14,1)",,True,25,"[14, 10, 1, 8, 4]",2,0.011695906432748001,-42,7,8,0.553606237816764,49,1
69,"(14,1)",,True,25,"[14, 10, 1, 8, 4]",2,0.011695906432748001,-42,7,8,0.553606237816764,49,1
70,"(12,0)",,True,25,"[5, 15, 12, 11, 0]",1,0.0,-44,7,8,0.5623781676413251,51,1
71,"(12,0)",,True,25,"[5, 15, 12, 11, 0]",1,0.0,-44,7,8,0.5623781676413251,51,1
72,"(12,18)",,True,23,"[9, 3, 12, 5, 18]",1,0.0,-46,7,8,0.50682261208577,53,1
73,"(12,18)",,True,23,"[9, 3, 12, 5, 18]",1,0.0,-46,7,8,0.50682261208577,53,1
74,"(1,19)",,True,25,"[1, 10, 16, 14, 19]",1,0.0,-48,7,9,0.48586744639376206,55,1
75,"(1,19)",,True,25,"[1, 10, 16, 14, 19]",1,0.0,-48,7,9,0.48586744639376206,55,1
76,11:14,assassinate,True,19,"[5, 18, 8, 11, 1]",1,0.0,-50,7,8,0.5,57,1
77,11:14,assassinate,True,19,"[5, 18, 8, 11, 1]",1,0.0,-50,7,8,0.5,57,1
78,"(6,1)",,True,21,"[6, 19, 1, 10, 12]",1,0.0,-52,7,9,0.6359649122807011,59,1
79,"(6,1)",,True,21,"[6, 19, 1, 10, 12]",1,0.0,-52,7,9,0.6359649122807011,59,1
80,"(1,11)",,True,23,"[1, 5, 11, 15, 4]",1,0.0,-54,7,10,0.6856725146198821,61,1
81,"(1,11)",,True,23,"[1, 5, 11, 15, 4]",1,0.0,-54,7,10,0.6856725146198821,61,1
82,"(8,9)",,True,23,"[3, 8, 19, 13, 9]",1,0.0,-56,7,10,0.665204678362573,63,1
83,"(8,9)",,True,23,"[3, 8, 19, 13, 9]",1,0.0,-56,7,10,0.665204678362573,63,1
84,"(0,18)",,True,23,"[0, 10, 18, 3, 17]",1,0.0,-58,7,10,0.665204678362573,65,1
85,"(0,18)",,True,23,"[0, 10, 18, 3, 17]",1,0.0,-58,7,10,0.665204678362573,65,1
86,"(5,12)",,True,24,"[5, 3, 0, 19, 12]",1,0.0,-60,7,10,0.622319688109161,67,1
87,"(5,12)",,True,24,"[5, 3, 0, 19, 12]",1,0.0,-60,7,10,0.622319688109161,67,1
88,"(14,2)",,True,24,"[12, 14, 0, 2, 9]",1,0.0,-62,7,10,0.639863547758284,69,1
89,"(14,2)",,True,24,"[12, 14, 0, 2, 9]",1,0.0,-62,7,10,0.639863547758284,69,1
90,"(14,3)",,True,24,"[14, 0, 9, 4, 3]",1,0.0,-64,7,9,0.581384015594541,71,1
91,"(14,3)",,True,24,"[14, 0, 9, 4, 3]",1,0.0,-64,7,9,0.581384015594541,71,1
92,7:10,assassinate,True,20,"[12, 19, 7, 1, 3]",1,0.0,-66,7,9,0.625730994152046,73,1
93,7:10,assassinate,True,20,"[12, 19, 7, 1, 3]",1,0.0,-66,7,9,0.625730994152046,73,1
94,"(4,8)",,True,22,"[9, 4, 3, 8, 12]",1,0.0,-68,7,9,0.667641325536062,75,1
95,"(4,8)",,True,22,"[9, 4, 3, 8, 12]",1,0.0,-68,7,9,0.667641325536062,75,1
96,"(19,12)",,True,20,"[19, 12, 5, 16, 11]",0,-0.001,-70,7,9,0.5964912280701751,77,1
97,"(19,12)",,True,20,"[19, 12, 5, 16, 11]",0,-0.001,-70,7,9,0.5964912280701751,77,1
98,"(7,19)",,True,22,"[7, 3, 2, 0, 19]",0,-0.001,-72,7,9,0.619883040935672,79,1
99,"(7,19)",,True,22,"[7, 3, 2, 0, 19]",0,-0.001,-72,7,9,0.619883040935672,79,1
100,5:8,assassinate,True,17,"[8, 5, 11, 14, 13]",0,-0.001,-74,7,7,0.549707602339181,81,1
101,5:8,assassinate,True,17,"[8, 5, 11, 14, 13]",0,-0.001,-74,7,7,0.549707602339181,81,1
102,"(9,1)",,True,19,"[8, 9, 7, 4, 1]",0,-0.001,-76,7,8,0.558479532163742,83,1
103,"(9,1)",,True,19,"[8, 9, 7, 4, 1]",0,-0.001,-76,7,8,0.558479532163742,83,1
104,"(18,0)",,True,21,"[18, 15, 0, 2, 3]",1,0.0,-78,7,8,0.597465886939571,85,1
105,"(18,0)",,True,21,"[18, 15, 0, 2, 3]",1,0.0,-78,7,8,0.597465886939571,85,1
106,"(11,5)",,True,21,"[11, 15, 10, 17, 5]",1,0.0,-80,7,8,0.5038986354775821,87,1
107,"(11,5)",,True,21,"[11, 15, 10, 17, 5]",1,0.0,-80,7,8,0.5038986354775821,87,1
108,"(1,8)",,True,23,"[1, 16, 0, 7, 8]",1,0.0,-82,7,9,0.617933723196881,89,1
109,"(1,8)",,True,23,"[1, 16, 0, 7, 8]",1,0.0,-82,7,9,0.617933723196881,89,1
110,"(15,13)",,True,23,"[15, 3, 8, 13, 7]",1,0.0,-84,7,9,0.558479532163742,91,1
111,"(15,13)",,True,23,"[15, 3, 8, 13, 7]",1,0.0,-84,7,9,0.558479532163742,91,1
112,"(15,7)",,True,25,"[4, 16, 5, 15, 7]",1,0.0,-86,7,9,0.527290448343079,93,1
113,"(15,7)",,True,25,"[4, 16, 5, 15, 7]",1,0.0,-86,7,9,0.527290448343079,93,1
114,"(18,3)",,True,22,"[18, 6, 3, 14, 4]",1,0.0,-88,7,7,0.508771929824561,95,1
115,"(18,3)",,True,22,"[18, 6, 3, 14, 4]",1,0.0,-88,7,7,0.508771929824561,95,1
116,"(1,10)",,True,24,"[12, 1, 10, 13, 11]",1,0.0,-90,7,8,0.525341130604288,97,1
117,"(1,10)",,True,24,"[12, 1, 10, 13, 11]",1,0.0,-90,7,8,0.525341130604288,97,1
118,17:12,assassinate,True,19,"[5, 19, 17, 18, 6]",1,0.0,-92,7,8,0.608187134502923,99,1
119,17:12,assassinate,True,19,"[5, 19, 17, 18, 6]",1,0.0,-92,7,8,0.608187134502923,99,1
120,"(1,17)",,True,19,"[1, 0, 17, 4, 16]",1,0.0,-94,7,8,0.380116959064327,101,1
121,"(1,17)",,True,19,"[1, 0, 17, 4, 16]",1,0.0,-94,7,8,0.380116959064327,101,1
122,"(4,19)",,True,22,"[5, 4, 19, 11, 3]",1,0.0,-96,7,8,0.619883040935672,103,1
123,"(4,19)",,True,22,"[5, 4, 19, 11, 3]",1,0.0,-96,7,8,0.619883040935672,103,1
124,"(9,16)",,True,22,"[13, 18, 9, 0, 16]",1,0.0,-98,7,8,0.33333333333333304,105,1
125,"(9,16)",,True,22,"[13, 18, 9, 0, 16]",1,0.0,-98,7,8,0.33333333333333304,105,1
126,"(17,6)",,True,22,"[17, 8, 13, 16, 6]",0,-0.001,-100,7,8,0.36257309941520405,107,1
127,"(17,6)",,True,22,"[17, 8, 13, 16, 6]",0,-0.001,-100,7,8,0.36257309941520405,107,1
128,"(16,15)",,True,22,"[16, 6, 15, 7, 18]",0,-0.001,-102,7,8,0.5818713450292391,109,1
129,"(16,15)",,True,22,"[16, 6, 15, 7, 18]",0,-0.001,-102,7,8,0.5818713450292391,109,1
130,"(0,8)",,True,24,"[9, 16, 0, 8, 17]",1,0.0,-104,7,8,0.614035087719298,111,1
131,"(0,8)",,True,24,"[9, 16, 0, 8, 17]",1,0.0,-104,7,8,0.614035087719298,111,1
132,"(13,1)",,True,26,"[7, 13, 1, 11, 8]",1,0.0,-106,7,9,0.631578947368421,113,1
133,"(13,1)",,True,26,"[7, 13, 1, 11, 8]",1,0.0,-106,7,9,0.631578947368421,113,1
134,"(18,10)",,True,26,"[8, 18, 13, 10, 16]",1,0.0,-108,7,9,0.569200779727095,115,1
135,"(18,10)",,True,26,"[8, 18, 13, 10, 16]",1,0.0,-108,7,9,0.569200779727095,115,1
136,"(13,8)",,True,26,"[13, 8, 0, 17, 9]",1,0.0,-110,7,8,0.5516569200779721,117,1
137,"(13,8)",,True,26,"[13, 8, 0, 17, 9]",1,0.0,-110,7,8,0.5516569200779721,117,1
138,"(1,4)",,True,28,"[1, 4, 0, 6, 16]",1,0.0,-112,7,9,0.427875243664717,119,1
139,"(1,4)",,True,28,"[1, 4, 0, 6, 16]",1,0.0,-112,7,9,0.427875243664717,119,1
140,3:12,assassinate,True,23,"[16, 4, 9, 12, 3]",1,0.0,-114,7,8,0.446393762183235,121,1
141,3:12,assassinate,True,23,"[16, 4, 9, 12, 3]",1,0.0,-114,7,8,0.446393762183235,121,1
142,"(5,10)",,True,25,"[5, 16, 13, 9, 10]",1,0.0,-116,7,8,0.448538011695906,123,1
143,"(5,10)",,True,25,"[5, 16, 13, 9, 10]",1,0.0,-116,7,8,0.448538011695906,123,1
144,"(10,5)",,True,25,"[8, 0, 10, 5, 9]",1,0.0,-118,7,8,0.38635477582846,125,1
145,"(10,5)",,True,25,"[8, 0, 10, 5, 9]",1,0.0,-118,7,8,0.38635477582846,125,1
146,"(19,1)",,True,27,"[13, 14, 19, 2, 1]",1,0.0,-120,7,9,0.38401559454191003,127,1
147,"(19,1)",,True,27,"[13, 14, 19, 2, 1]",1,0.0,-120,7,9,0.38401559454191003,127,1
148,"(16,9)",,True,27,"[13, 4, 16, 9, 11]",1,0.0,-122,7,9,0.354775828460038,129,1
149,"(16,9)",,True,27,"[13, 4, 16, 9, 11]",1,0.0,-122,7,9,0.354775828460038,129,1
150,7:12,assassinate,True,22,"[9, 4, 0, 15, 7]",1,0.0,-124,7,9,0.430799220272904,131,1
151,7:12,assassinate,True,22,"[9, 4, 0, 15, 7]",1,0.0,-124,7,9,0.430799220272904,131,1
152,"(17,7)",,True,24,"[6, 17, 7, 18, 2]",1,0.0,-126,7,9,0.45964912280701703,133,1
153,"(17,7)",,True,24,"[6, 17, 7, 18, 2]",1,0.0,-126,7,9,0.45964912280701703,133,1
154,"(5,19)",,True,26,"[18, 5, 15, 14, 19]",2,0.020955165692007,-128,7,9,0.528849902534113,135,1
155,"(5,19)",,True,26,"[18, 5, 15, 14, 19]",2,0.020955165692007,-128,7,9,0.528849902534113,135,1
156,"(15,1)",,True,28,"[15, 17, 4, 1, 7]",2,0.014132553606237,-130,7,10,0.512670565302144,137,1
157,"(15,1)",,True,28,"[15, 17, 4, 1, 7]",2,0.014132553606237,-130,7,10,0.512670565302144,137,1
158,10:12,assassinate,True,23,"[4, 16, 18, 10, 11]",3,0.11111111111111101,-132,7,9,0.622807017543859,139,1
159,10:12,assassinate,True,23,"[4, 16, 18, 10, 11]",3,0.11111111111111101,-132,7,9,0.622807017543859,139,1
160,"(14,1)",,True,25,"[7, 14, 13, 15, 1]",3,0.11695906432748501,-134,7,10,0.5682261208576991,141,1
161,"(14,1)",,True,25,"[7, 14, 13, 15, 1]",3,0.11695906432748501,-134,7,10,0.5682261208576991,141,1
162,"(7,12)",,True,25,"[0, 13, 7, 4, 12]",3,0.11208576998050601,-136,7,9,0.46588693957115,143,1
163,"(7,12)",,True,25,"[0, 13, 7, 4, 12]",3,0.11208576998050601,-136,7,9,0.46588693957115,143,1
164,"(2,16)",,True,25,"[9, 2, 4, 0, 16]",3,0.11686159844054501,-138,7,9,0.460428849902534,145,1
165,"(2,16)",,True,25,"[9, 2, 4, 0, 16]",3,0.11686159844054501,-138,7,9,0.460428849902534,145,1
166,"(3,1)",,True,27,"[3, 2, 1, 5, 4]",3,0.046686159844054005,-140,7,10,0.45165692007797203,147,1
167,"(3,1)",,True,27,"[3, 2, 1, 5, 4]",3,0.046686159844054005,-140,7,10,0.45165692007797203,147,1
168,15:10,assassinate,True,23,"[15, 9, 19, 14, 11]",2,0.011695906432748001,-142,7,9,0.401559454191033,149,1
169,15:10,assassinate,True,23,"[15, 9, 19, 14, 11]",2,0.011695906432748001,-142,7,9,0.401559454191033,149,1
170,"(16,9)",,True,23,"[16, 9, 10, 3, 0]",2,0.011695906432748001,-144,7,8,0.395711500974658,151,1
171,"(16,9)",,True,23,"[16, 9, 10, 3, 0]",2,0.011695906432748001,-144,7,8,0.395711500974658,151,1
172,8:10,assassinate,True,19,"[9, 8, 10, 5, 0]",1,0.0,-146,7,8,0.485380116959064,153,1
173,8:10,assassinate,True,19,"[9, 8, 10, 5, 0]",1,0.0,-146,7,8,0.485380116959064,153,1
174,"(2,18)",,True,19,"[2, 19, 18, 15, 12]",0,-0.001,-148,7,8,0.47953216374269003,155,1
175,"(2,18)",,True,19,"[2, 19, 18, 15, 12]",0,-0.001,-148,7,8,0.47953216374269003,155,1
176,"(7,13)",,True,21,"[5, 9, 7, 13, 14]",0,-0.001,-150,7,8,0.405458089668615,157,1
177,"(7,13)",,True,21,"[5, 9, 7, 13, 14]",0,-0.001,-150,7,8,0.405458089668615,157,1
178,"(15,1)",,True,23,"[5, 15, 1, 4, 14]",0,-0.001,-152,7,9,0.481481481481481,159,1
179,"(15,1)",,True,23,"[5, 15, 1, 4, 14]",0,-0.001,-152,7,9,0.481481481481481,159,1
180,"(12,16)",,True,23,"[12, 14, 18, 4, 16]",0,-0.001,-154,7,9,0.512670565302144,161,1
181,"(12,16)",,True,23,"[12, 14, 18, 4, 16]",0,-0.001,-154,7,9,0.512670565302144,161,1
182,"(8,15)",,True,25,"[2, 18, 8, 15, 3]",0,-0.001,-156,7,9,0.566276803118908,163,1
183,"(8,15)",,True,25,"[2, 18, 8, 15, 3]",0,-0.001,-156,7,9,0.566276803118908,163,1
184,"(3,10)",,True,25,"[3, 5, 6, 7, 10]",0,-0.001,-158,7,9,0.5545808966861591,165,1
185,"(3,10)",,True,25,"[3, 5, 6, 7, 10]",0,-0.001,-158,7,9,0.5545808966861591,165,1
186,"(17,7)",,True,25,"[9, 11, 15, 17, 7]",0,-0.001,-160,7,9,0.5233918128654971,167,1
187,"(17,7)",,True,25,"[9, 11, 15, 17, 7]",0,-0.001,-160,7,9,0.5233918128654971,167,1
188,"(14,0)",,True,27,"[16, 6, 14, 0, 18]",1,0.0,-162,7,9,0.5233918128654971,169,1
189,"(14,0)",,True,27,"[16, 6, 14, 0, 18]",1,0.0,-162,7,9,0.5233918128654971,169,1
190,"(7,9)",,True,29,"[7, 9, 19, 17, 15]",2,0.020467836257309,-164,7,9,0.47319688109161706,171,1
191,"(7,9)",,True,29,"[7, 9, 19, 17, 15]",2,0.020467836257309,-164,7,9,0.47319688109161706,171,1
192,5:6,assassinate,True,27,"[15, 5, 17, 4, 10]",2,0.09941520467836201,-166,7,9,0.550682261208576,173,1
193,5:6,assassinate,True,27,"[15, 5, 17, 4, 10]",2,0.09941520467836201,-166,7,9,0.550682261208576,173,1
194,8:2,assassinate,True,27,"[12, 17, 8, 5, 18]",2,0.025341130604288,-168,7,9,0.45224171539961006,175,1
195,8:2,assassinate,True,27,"[12, 17, 8, 5, 18]",2,0.025341130604288,-168,7,9,0.45224171539961006,175,1
196,"(2,1)",,True,29,"[2, 1, 11, 19, 10]",3,0.05214424951267001,-170,7,10,0.45516569200779705,177,1
197,"(2,1)",,True,29,"[2, 1, 11, 19, 10]",3,0.05214424951267001,-170,7,10,0.45516569200779705,177,1
198,"(11,8)",,True,29,"[11, 8, 13, 16, 9]",3,0.076705653021442,-172,7,9,0.493762183235867,179,1
199,"(11,8)",,True,29,"[11, 8, 13, 16, 9]",3,0.076705653021442,-172,7,9,0.493762183235867,179,1
200,9:6,assassinate,True,27,"[12, 13, 4, 9, 3]",2,0.027777777777777003,-174,7,9,0.42251461988304,181,1
201,9:6,assassinate,True,27,"[12, 13, 4, 9, 3]",2,0.027777777777777003,-174,7,9,0.42251461988304,181,1
202,"(1,18)",,True,29,"[3, 1, 19, 17, 18]",2,0.024853801169590004,-176,7,10,0.42738791423001904,183,1
203,"(1,18)",,True,29,"[3, 1, 19, 17, 18]",2,0.024853801169590004,-176,7,10,0.42738791423001904,183,1
204,"(13,17)",,True,29,"[6, 2, 9, 13, 17]",3,0.043859649122807,-178,7,10,0.437621832358674,185,1
205,"(13,17)",,True,29,"[6, 2, 9, 13, 17]",3,0.043859649122807,-178,7,10,0.437621832358674,185,1
206,"(5,15)",,True,31,"[18, 5, 14, 15, 0]",3,0.049317738791423,-180,7,10,0.478947368421052,187,1
207,"(5,15)",,True,31,"[18, 5, 14, 15, 0]",3,0.049317738791423,-180,7,10,0.478947368421052,187,1
208,"(15,9)",,True,33,"[0, 7, 15, 11, 9]",4,0.10838206627680301,-182,7,10,0.495906432748537,189,1
209,"(15,9)",,True,33,"[0, 7, 15, 11, 9]",4,0.10838206627680301,-182,7,10,0.495906432748537,189,1
210,17:12,assassinate,True,28,"[3, 7, 17, 9, 14]",3,0.065302144249512,-184,7,9,0.5097465886939571,191,1
211,17:12,assassinate,True,28,"[3, 7, 17, 9, 14]",3,0.065302144249512,-184,7,9,0.5097465886939571,191,1
212,"(13,17)",,True,30,"[12, 3, 13, 17, 6]",3,0.06822612085769901,-186,7,9,0.5321637426900581,193,1
213,"(13,17)",,True,30,"[12, 3, 13, 17, 6]",3,0.06822612085769901,-186,7,9,0.5321637426900581,193,1
214,"(4,6)",,True,28,"[4, 0, 6, 18, 17]",3,0.07602339181286501,-188,7,8,0.5204678362573091,195,1
215,"(4,6)",,True,28,"[4, 0, 6, 18, 17]",3,0.07602339181286501,-188,7,8,0.5204678362573091,195,1
216,"(18,1)",,True,30,"[9, 13, 18, 2, 1]",4,0.12495126705653001,-190,7,9,0.480311890838206,197,1
217,"(18,1)",,True,30,"[9, 13, 18, 2, 1]",4,0.12495126705653001,-190,7,9,0.480311890838206,197,1
218,5:2,assassinate,True,28,"[6, 5, 13, 16, 11]",3,0.071734892787524,-192,7,9,0.44873294346978504,199,1
219,5:2,assassinate,True,28,"[6, 5, 13, 16, 11]",3,0.071734892787524,-192,7,9,0.44873294346978504,199,1
220,"(4,11)",,True,26,"[9, 12, 2, 4, 11]",3,0.123781676413255,-194,7,9,0.475633528265107,201,1
221,"(4,11)",,True,26,"[9, 12, 2, 4, 11]",3,0.123781676413255,-194,7,9,0.475633528265107,201,1
222,"(9,15)",,True,26,"[4, 9, 15, 12, 0]",3,0.123781676413255,-196,7,9,0.46491228070175405,203,1
223,"(9,15)",,True,26,"[4, 9, 15, 12, 0]",3,0.123781676413255,-196,7,9,0.46491228070175405,203,1
224,"(7,0)",,True,24,"[11, 16, 7, 0, 8]",2,0.09356725146198801,-198,7,8,0.41617933723196804,205,1
225,"(7,0)",,True,24,"[11, 16, 7, 0, 8]",2,0.09356725146198801,-198,7,8,0.41617933723196804,205,1
226,"(11,12)",,True,26,"[0, 13, 11, 6, 12]",3,0.19298245614035,-200,7,8,0.453216374269005,207,1
227,"(11,12)",,True,26,"[0, 13, 11, 6, 12]",3,0.19298245614035,-200,7,8,0.453216374269005,207,1
228,"(5,2)",,True,29,"[10, 6, 0, 5, 2]",5,0.21929824561403502,-202,7,8,0.46783625730994105,209,1
229,"(5,2)",,True,29,"[10, 6, 0, 5, 2]",5,0.21929824561403502,-202,7,8,0.46783625730994105,209,1
230,14:12,assassinate,True,22,"[2, 14, 0, 1, 12]",4,0.26315789473684204,-204,7,7,0.5146198830409351,211,1
231,14:12,assassinate,True,22,"[2, 14, 0, 1, 12]",4,0.26315789473684204,-204,7,7,0.5146198830409351,211,1
232,"(5,11)",,True,24,"[5, 11, 9, 15, 19]",4,0.190253411306042,-206,7,7,0.361013645224171,213,1
233,"(5,11)",,True,24,"[5, 11, 9, 15, 19]",4,0.190253411306042,-206,7,7,0.361013645224171,213,1
234,10:4,assassinate,True,23,"[5, 8, 10, 19, 13]",3,0.096686159844054,-208,7,7,0.3317738791423,215,1
235,10:4,assassinate,True,23,"[5, 8, 10, 19, 13]",3,0.096686159844054,-208,7,7,0.3317738791423,215,1
236,"(18,17)",,True,23,"[18, 8, 6, 17, 4]",4,0.18908382066276802,-210,7,7,0.40350877192982404,217,1
