,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
60,"(19,7)",,False,26,"[19, 5, 4, 17, 7]",7,0.34600389863547704,56,56,0,-0.001,0,1
61,"(19,7)",,False,26,"[19, 5, 4, 17, 7]",7,0.34600389863547704,56,56,0,-0.001,0,1
62,"(12,3)",,False,29,"[9, 4, 12, 7, 3]",7,0.42007797270955105,58,58,1,0.0,0,1
63,"(12,3)",,False,29,"[9, 4, 12, 7, 3]",7,0.42007797270955105,58,58,1,0.0,0,1
64,8:8,assassinate,True,23,"[8, 0, 18, 17, 13]",6,0.360623781676413,60,60,0,-0.001,0,1
65,8:8,assassinate,True,23,"[8, 0, 18, 17, 13]",6,0.360623781676413,60,60,0,-0.001,0,1
66,"(19,17)",,False,24,"[19, 17, 14, 7, 0]",6,0.401559454191033,62,62,0,-0.001,0,1
67,"(19,17)",,False,24,"[19, 17, 14, 7, 0]",6,0.401559454191033,62,62,0,-0.001,0,1
68,"(18,13)",,False,25,"[6, 18, 13, 15, 7]",6,0.432261208576998,64,64,0,-0.001,0,1
69,"(18,13)",,False,25,"[6, 18, 13, 15, 7]",6,0.432261208576998,64,64,0,-0.001,0,1
70,"(17,9)",,False,24,"[1, 17, 19, 16, 9]",6,0.446393762183235,66,66,0,-0.001,0,1
71,"(17,9)",,False,24,"[1, 17, 19, 16, 9]",6,0.446393762183235,66,66,0,-0.001,0,1
72,"(10,0)",,False,23,"[9, 2, 12, 10, 0]",5,0.33333333333333304,68,68,1,0.0,0,1
73,"(10,0)",,False,23,"[9, 2, 12, 10, 0]",5,0.33333333333333304,68,68,1,0.0,0,1
74,7:6,assassinate,True,18,"[7, 2, 3, 19, 5]",4,0.300194931773879,70,70,1,0.0,0,1
75,7:6,assassinate,True,18,"[7, 2, 3, 19, 5]",4,0.300194931773879,70,70,1,0.0,0,1
76,17:4,assassinate,True,16,"[17, 1, 5, 16, 19]",4,0.309941520467836,72,72,1,0.0,0,1
77,17:4,assassinate,True,16,"[17, 1, 5, 16, 19]",4,0.309941520467836,72,72,1,0.0,0,1
78,"(11,13)",,False,15,"[11, 10, 12, 16, 13]",4,0.251461988304093,74,74,1,0.0,0,1
79,"(11,13)",,False,15,"[11, 10, 12, 16, 13]",4,0.251461988304093,74,74,1,0.0,0,1
80,"(15,11)",,False,17,"[13, 15, 17, 12, 11]",5,0.309941520467836,76,76,2,0.070175438596491,0,1
81,"(15,11)",,False,17,"[13, 15, 17, 12, 11]",5,0.309941520467836,76,76,2,0.070175438596491,0,1
82,"(3,12)",,False,20,"[3, 9, 12, 8, 2]",5,0.39668615984405403,78,78,2,0.09356725146198801,0,1
83,"(3,12)",,False,20,"[3, 9, 12, 8, 2]",5,0.39668615984405403,78,78,2,0.09356725146198801,0,1
84,"(1,13)",,False,21,"[3, 1, 16, 15, 13]",5,0.40740740740740705,80,80,3,0.18713450292397601,0,1
85,"(1,13)",,False,21,"[3, 1, 16, 15, 13]",5,0.40740740740740705,80,80,3,0.18713450292397601,0,1
86,"(1,3)",,False,24,"[1, 17, 3, 9, 6]",7,0.49220272904483403,82,82,4,0.12631578947368402,0,1
87,"(1,3)",,False,24,"[1, 17, 3, 9, 6]",7,0.49220272904483403,82,82,4,0.12631578947368402,0,1
88,"(19,1)",,False,27,"[0, 18, 9, 19, 1]",9,0.538791423001949,84,84,5,0.12192982456140301,0,1
89,"(19,1)",,False,27,"[0, 18, 9, 19, 1]",9,0.538791423001949,84,84,5,0.12192982456140301,0,1
90,"(18,9)",,False,26,"[19, 18, 16, 7, 9]",10,0.520565302144249,86,86,5,0.116666666666666,0,1
91,"(18,9)",,False,26,"[19, 18, 16, 7, 9]",10,0.520565302144249,86,86,5,0.116666666666666,0,1
92,9:6,assassinate,True,23,"[9, 0, 8, 10, 3]",9,0.48050682261208505,88,88,5,0.091617933723196,0,1
93,9:6,assassinate,True,23,"[9, 0, 8, 10, 3]",9,0.48050682261208505,88,88,5,0.091617933723196,0,1
94,"(16,11)",,False,23,"[16, 6, 3, 11, 19]",9,0.472709551656919,90,90,5,0.122807017543859,0,1
95,"(16,11)",,False,23,"[16, 6, 3, 11, 19]",9,0.472709551656919,90,90,5,0.122807017543859,0,1
96,"(14,1)",,False,25,"[14, 13, 1, 16, 17]",10,0.504873294346978,92,92,6,0.18859649122807,0,1
97,"(14,1)",,False,25,"[14, 13, 1, 16, 17]",10,0.504873294346978,92,92,6,0.18859649122807,0,1
98,12:6,assassinate,True,23,"[13, 15, 12, 14, 2]",9,0.35867446393762104,94,94,6,0.153508771929824,0,1
99,12:6,assassinate,True,23,"[13, 15, 12, 14, 2]",9,0.35867446393762104,94,94,6,0.153508771929824,0,1
100,"(3,4)",,False,26,"[3, 7, 18, 19, 4]",11,0.44113060428849904,96,96,6,0.142202729044834,0,1
101,"(3,4)",,False,26,"[3, 7, 18, 19, 4]",11,0.44113060428849904,96,96,6,0.142202729044834,0,1
102,"(17,19)",,False,27,"[6, 17, 4, 19, 16]",11,0.45126705653021404,98,98,5,0.06822612085769901,0,1
103,"(17,19)",,False,27,"[6, 17, 4, 19, 16]",11,0.45126705653021404,98,98,5,0.06822612085769901,0,1
104,"(8,6)",,False,28,"[10, 8, 9, 6, 3]",11,0.448927875243664,100,100,5,0.06159844054580801,0,1
105,"(8,6)",,False,28,"[10, 8, 9, 6, 3]",11,0.448927875243664,100,100,5,0.06159844054580801,0,1
106,13:8,assassinate,True,24,"[6, 7, 13, 5, 2]",10,0.439083820662767,102,102,4,0.042397660818713004,0,1
107,13:8,assassinate,True,24,"[6, 7, 13, 5, 2]",10,0.439083820662767,102,102,4,0.042397660818713004,0,1
108,"(2,0)",,False,24,"[2, 18, 15, 14, 0]",9,0.43323586744639303,104,104,4,0.042397660818713004,0,1
109,"(2,0)",,False,24,"[2, 18, 15, 14, 0]",9,0.43323586744639303,104,104,4,0.042397660818713004,0,1
110,"(5,11)",,False,26,"[5, 12, 18, 11, 2]",9,0.467348927875243,106,106,4,0.042397660818713004,0,1
111,"(5,11)",,False,26,"[5, 12, 18, 11, 2]",9,0.467348927875243,106,106,4,0.042397660818713004,0,1
112,"(18,7)",,False,25,"[17, 8, 18, 9, 7]",9,0.49317738791423,108,108,3,0.016081871345029003,0,1
113,"(18,7)",,False,25,"[17, 8, 18, 9, 7]",9,0.49317738791423,108,108,3,0.016081871345029003,0,1
114,"(1,7)",,False,26,"[15, 14, 1, 6, 7]",9,0.47236145920356404,110,110,4,0.034948482316903,0,1
115,"(1,7)",,False,26,"[15, 14, 1, 6, 7]",9,0.47236145920356404,110,110,4,0.034948482316903,0,1
116,"(15,3)",,False,27,"[15, 0, 3, 9, 10]",9,0.534154831523252,112,112,3,0.011695906432748001,0,1
117,"(15,3)",,False,27,"[15, 0, 3, 9, 10]",9,0.534154831523252,112,112,3,0.011695906432748001,0,1
118,"(3,9)",,False,30,"[19, 5, 3, 15, 9]",9,0.554622667780562,114,114,3,0.0034113060428840004,0,1
119,"(3,9)",,False,30,"[19, 5, 3, 15, 9]",9,0.554622667780562,114,114,3,0.0034113060428840004,0,1
120,"(7,0)",,False,30,"[7, 2, 5, 8, 0]",8,0.6058479532163741,116,116,3,0.031481481481481,0,1
121,"(7,0)",,False,30,"[7, 2, 5, 8, 0]",8,0.6058479532163741,116,116,3,0.031481481481481,0,1
122,"(11,6)",,False,31,"[11, 17, 13, 5, 6]",8,0.5287524366471731,118,118,3,0.007797270955165,0,1
123,"(11,6)",,False,31,"[11, 17, 13, 5, 6]",8,0.5287524366471731,118,118,3,0.007797270955165,0,1
124,"(16,1)",,False,32,"[16, 3, 17, 5, 1]",8,0.508284600389863,120,120,4,0.031676413255360004,0,1
125,"(16,1)",,False,32,"[16, 3, 17, 5, 1]",8,0.508284600389863,120,120,4,0.031676413255360004,0,1
126,"(12,13)",,False,30,"[12, 6, 15, 4, 13]",8,0.44980506822612004,122,122,4,0.031676413255360004,0,1
127,"(12,13)",,False,30,"[12, 6, 15, 4, 13]",8,0.44980506822612004,122,122,4,0.031676413255360004,0,1
128,"(4,0)",,False,29,"[3, 4, 13, 1, 0]",7,0.34454191033138404,124,124,4,0.031676413255360004,0,1
129,"(4,0)",,False,29,"[3, 4, 13, 1, 0]",7,0.34454191033138404,124,124,4,0.031676413255360004,0,1
130,"(0,16)",,False,29,"[17, 1, 14, 0, 16]",6,0.307017543859649,126,126,4,0.051656920077972006,0,1
131,"(0,16)",,False,29,"[17, 1, 14, 0, 16]",6,0.307017543859649,126,126,4,0.051656920077972006,0,1
132,"(4,1)",,False,31,"[17, 2, 4, 1, 13]",6,0.27758284600389804,128,128,5,0.12222222222222201,0,1
133,"(4,1)",,False,31,"[17, 2, 4, 1, 13]",6,0.27758284600389804,128,128,5,0.12222222222222201,0,1
134,"(12,0)",,False,32,"[12, 19, 15, 1, 0]",5,0.087524366471734,128,129,5,0.09054580896686101,1,1
135,"(12,0)",,False,32,"[12, 19, 15, 1, 0]",5,0.087524366471734,128,129,5,0.09054580896686101,1,1
136,"(13,6)",,False,35,"[0, 18, 5, 13, 6]",7,0.29892787524366404,130,131,5,0.071247563352826,1,1
137,"(13,6)",,False,35,"[0, 18, 5, 13, 6]",7,0.29892787524366404,130,131,5,0.071247563352826,1,1
138,"(13,19)",,False,36,"[7, 13, 4, 19, 8]",7,0.318434976329713,132,133,5,0.068045112781954,1,1
139,"(13,19)",,False,36,"[7, 13, 4, 19, 8]",7,0.318434976329713,132,133,5,0.068045112781954,1,1
140,"(9,18)",,False,39,"[9, 17, 18, 16, 7]",9,0.354204956836535,134,135,5,0.047577276524644004,1,1
141,"(9,18)",,False,39,"[9, 17, 18, 16, 7]",9,0.354204956836535,134,135,5,0.047577276524644004,1,1
142,"(2,3)",,False,42,"[2, 15, 18, 3, 4]",11,0.39083820662768004,136,137,5,0.040350877192982006,1,1
143,"(2,3)",,False,42,"[2, 15, 18, 3, 4]",11,0.39083820662768004,136,137,5,0.040350877192982006,1,1
144,"(1,12)",,False,41,"[1, 12, 17, 3, 7]",11,0.44230905546695004,138,139,6,0.10988835725677801,1,1
145,"(1,12)",,False,41,"[1, 12, 17, 3, 7]",11,0.44230905546695004,138,139,6,0.10988835725677801,1,1
146,"(15,12)",,False,40,"[7, 9, 15, 12, 16]",11,0.465204678362573,140,141,4,0.020467836257309,1,1
147,"(15,12)",,False,40,"[7, 9, 15, 12, 16]",11,0.465204678362573,140,141,4,0.020467836257309,1,1
148,"(1,4)",,False,39,"[19, 3, 1, 5, 4]",11,0.552478418267891,142,143,5,0.047813979392926004,1,1
149,"(1,4)",,False,39,"[19, 3, 1, 5, 4]",11,0.552478418267891,142,143,5,0.047813979392926004,1,1
150,"(17,4)",,False,39,"[17, 18, 16, 4, 11]",11,0.521874129768866,144,145,4,0.033945976051239,1,1
151,"(17,4)",,False,39,"[17, 18, 16, 4, 11]",11,0.521874129768866,144,145,4,0.033945976051239,1,1
152,"(10,8)",,False,40,"[10, 15, 13, 8, 5]",11,0.40240879977722005,146,147,4,0.035616819827346005,1,1
153,"(10,8)",,False,40,"[10, 15, 13, 8, 5]",11,0.40240879977722005,146,147,4,0.035616819827346005,1,1
154,"(10,6)",,False,39,"[19, 10, 5, 8, 6]",11,0.414160401002506,148,149,4,0.031592871066555,1,1
155,"(10,6)",,False,39,"[19, 10, 5, 8, 6]",11,0.414160401002506,148,149,4,0.031592871066555,1,1
156,"(0,16)",,False,38,"[18, 4, 0, 1, 16]",10,0.38858256752993503,150,151,4,0.043441938178780004,1,1
157,"(0,16)",,False,38,"[18, 4, 0, 1, 16]",10,0.38858256752993503,150,151,4,0.043441938178780004,1,1
158,"(15,0)",,False,39,"[17, 15, 0, 14, 19]",9,0.32962962962962905,152,153,4,0.023489278752436,1,1
159,"(15,0)",,False,39,"[17, 15, 0, 14, 19]",9,0.32962962962962905,152,153,4,0.023489278752436,1,1
160,"(12,2)",,False,40,"[18, 12, 7, 2, 6]",9,0.29610136452241703,154,155,4,0.020272904483430002,1,1
161,"(12,2)",,False,40,"[18, 12, 7, 2, 6]",9,0.29610136452241703,154,155,4,0.020272904483430002,1,1
162,"(18,1)",,False,39,"[18, 0, 2, 11, 1]",9,0.336842105263157,156,157,5,0.05653021442495101,1,1
163,"(18,1)",,False,39,"[18, 0, 2, 11, 1]",9,0.336842105263157,156,157,5,0.05653021442495101,1,1
164,"(1,8)",,False,38,"[14, 1, 4, 11, 8]",9,0.37763854079643505,158,159,6,0.12701197438039502,1,1
165,"(1,8)",,False,38,"[14, 1, 4, 11, 8]",9,0.37763854079643505,158,159,6,0.12701197438039502,1,1
166,"(12,16)",,False,41,"[12, 16, 17, 2, 14]",11,0.400487329434697,160,161,6,0.084210526315789,1,1
167,"(12,16)",,False,41,"[12, 16, 17, 2, 14]",11,0.400487329434697,160,161,6,0.084210526315789,1,1
168,"(1,5)",,False,40,"[15, 2, 1, 5, 8]",11,0.411598440545808,162,163,7,0.13752436647173402,1,1
169,"(1,5)",,False,40,"[15, 2, 1, 5, 8]",11,0.411598440545808,162,163,7,0.13752436647173402,1,1
170,8:6,assassinate,True,36,"[11, 0, 1, 14, 8]",10,0.29356725146198803,164,165,6,0.081384015594541,1,1
171,8:6,assassinate,True,36,"[11, 0, 1, 14, 8]",10,0.29356725146198803,164,165,6,0.081384015594541,1,1
172,"(0,17)",,False,33,"[6, 0, 16, 2, 17]",9,0.277875243664717,166,167,4,0.022319688109161,1,1
173,"(0,17)",,False,33,"[6, 0, 16, 2, 17]",9,0.277875243664717,166,167,4,0.022319688109161,1,1
174,"(1,6)",,False,34,"[1, 16, 6, 4, 14]",10,0.33529657477025804,168,169,4,0.027401837928153,1,1
175,"(1,6)",,False,34,"[1, 16, 6, 4, 14]",10,0.33529657477025804,168,169,4,0.027401837928153,1,1
176,"(15,1)",,False,33,"[15, 2, 12, 16, 1]",10,0.353912559175717,170,171,5,0.058395989974937,1,1
177,"(15,1)",,False,33,"[15, 2, 12, 16, 1]",10,0.353912559175717,170,171,5,0.058395989974937,1,1
178,"(14,9)",,False,34,"[19, 7, 17, 14, 9]",10,0.342133110554163,172,173,5,0.046546922862712004,1,1
179,"(14,9)",,False,34,"[19, 7, 17, 14, 9]",10,0.342133110554163,172,173,5,0.046546922862712004,1,1
180,"(14,5)",,False,36,"[14, 17, 13, 11, 5]",10,0.298294346978557,174,175,5,0.022660818713450003,1,1
181,"(14,5)",,False,36,"[14, 17, 13, 11, 5]",10,0.298294346978557,174,175,5,0.022660818713450003,1,1
182,"(18,14)",,False,37,"[18, 2, 14, 10, 12]",10,0.33965933351898203,176,177,5,0.021228998421980002,1,1
183,"(18,14)",,False,37,"[18, 2, 14, 10, 12]",10,0.33965933351898203,176,177,5,0.021228998421980002,1,1
184,11:4,assassinate,True,33,"[7, 1, 18, 11, 6]",9,0.413951545530492,178,179,5,0.031787802840434004,1,1
185,11:4,assassinate,True,33,"[7, 1, 18, 11, 6]",9,0.413951545530492,178,179,5,0.031787802840434004,1,1
186,"(18,13)",,False,33,"[18, 0, 17, 10, 13]",9,0.38159287106655504,180,181,5,0.03276246170983,1,1
187,"(18,13)",,False,33,"[18, 0, 17, 10, 13]",9,0.38159287106655504,180,181,5,0.03276246170983,1,1
188,"(5,1)",,False,35,"[5, 1, 19, 10, 14]",9,0.40332776385407904,182,183,6,0.093191311612364,1,1
189,"(5,1)",,False,35,"[5, 1, 19, 10, 14]",9,0.40332776385407904,182,183,6,0.093191311612364,1,1
190,"(0,6)",,False,32,"[0, 18, 19, 15, 6]",8,0.395071010860484,184,185,5,0.079044834307992,1,1
191,"(0,6)",,False,32,"[0, 18, 19, 15, 6]",8,0.395071010860484,184,185,5,0.079044834307992,1,1
192,"(0,12)",,False,31,"[7, 0, 12, 10, 18]",7,0.34561403508771904,186,187,5,0.06676413255360601,1,1
193,"(0,12)",,False,31,"[7, 0, 12, 10, 18]",7,0.34561403508771904,186,187,5,0.06676413255360601,1,1
194,"(9,0)",,False,32,"[5, 7, 9, 0, 10]",8,0.333277638540796,188,189,5,0.053132832080200004,1,1
195,"(9,0)",,False,32,"[5, 7, 9, 0, 10]",8,0.333277638540796,188,189,5,0.053132832080200004,1,1
196,"(6,10)",,False,33,"[3, 2, 6, 10, 14]",8,0.36520467836257303,190,191,5,0.061842105263157005,1,1
197,"(6,10)",,False,33,"[3, 2, 6, 10, 14]",8,0.36520467836257303,190,191,5,0.061842105263157005,1,1
198,"(14,6)",,False,33,"[14, 12, 10, 6, 19]",8,0.380214424951267,192,193,5,0.06812865497076001,1,1
199,"(14,6)",,False,33,"[14, 12, 10, 6, 19]",8,0.380214424951267,192,193,5,0.06812865497076001,1,1
200,"(7,14)",,False,36,"[7, 14, 17, 12, 4]",10,0.45224171539961,194,195,5,0.047855750487329006,1,1
201,"(7,14)",,False,36,"[7, 14, 17, 12, 4]",10,0.45224171539961,194,195,5,0.047855750487329006,1,1
202,"(8,16)",,False,35,"[11, 8, 16, 12, 18]",10,0.44551656920077903,196,197,5,0.050487329434697005,1,1
203,"(8,16)",,False,35,"[11, 8, 16, 12, 18]",10,0.44551656920077903,196,197,5,0.050487329434697005,1,1
204,"(15,9)",,False,34,"[8, 7, 15, 12, 9]",10,0.504093567251461,198,199,5,0.056042884990253006,1,1
205,"(15,9)",,False,34,"[8, 7, 15, 12, 9]",10,0.504093567251461,198,199,5,0.056042884990253006,1,1
206,"(2,3)",,False,35,"[16, 2, 9, 3, 5]",10,0.503508771929824,200,201,5,0.052241715399610006,1,1
207,"(2,3)",,False,35,"[16, 2, 9, 3, 5]",10,0.503508771929824,200,201,5,0.052241715399610006,1,1
208,11:6,assassinate,True,32,"[1, 10, 6, 15, 11]",9,0.45633528265107204,202,203,5,0.043469785575048006,1,1
209,11:6,assassinate,True,32,"[1, 10, 6, 15, 11]",9,0.45633528265107204,202,203,5,0.043469785575048006,1,1
210,"(0,13)",,False,31,"[3, 8, 0, 15, 13]",8,0.46896407685881303,204,205,5,0.042592592592592,1,1
211,"(0,13)",,False,31,"[3, 8, 0, 15, 13]",8,0.46896407685881303,204,205,5,0.042592592592592,1,1
212,"(16,17)",,False,30,"[3, 15, 2, 16, 17]",8,0.413742690058479,206,207,5,0.038499025341130005,1,1
213,"(16,17)",,False,30,"[3, 15, 2, 16, 17]",8,0.413742690058479,206,207,5,0.038499025341130005,1,1
214,7:4,assassinate,True,26,"[9, 16, 3, 14, 7]",8,0.35136452241715405,208,209,3,0.0014619883040930001,1,1
215,7:4,assassinate,True,26,"[9, 16, 3, 14, 7]",8,0.35136452241715405,208,209,3,0.0014619883040930001,1,1
216,"(11,1)",,False,27,"[11, 10, 1, 5, 4]",8,0.451754385964912,210,211,3,0.10087719298245601,1,1
217,"(11,1)",,False,27,"[11, 10, 1, 5, 4]",8,0.451754385964912,210,211,3,0.10087719298245601,1,1
218,"(7,1)",,False,30,"[0, 7, 6, 1, 2]",8,0.37670565302144204,212,213,4,0.19736842105263103,1,1
219,"(7,1)",,False,30,"[0, 7, 6, 1, 2]",8,0.37670565302144204,212,213,4,0.19736842105263103,1,1
220,"(11,15)",,False,31,"[11, 5, 16, 10, 15]",8,0.389181286549707,214,215,4,0.159356725146198,1,1
221,"(11,15)",,False,31,"[11, 5, 16, 10, 15]",8,0.389181286549707,214,215,4,0.159356725146198,1,1
222,"(18,3)",,False,32,"[13, 18, 6, 3, 12]",8,0.35545808966861603,216,217,4,0.11471734892787501,1,1
223,"(18,3)",,False,32,"[13, 18, 6, 3, 12]",8,0.35545808966861603,216,217,4,0.11471734892787501,1,1
224,"(3,6)",,False,35,"[16, 11, 7, 3, 6]",10,0.39541910331384,218,219,4,0.11325536062378101,1,1
225,"(3,6)",,False,35,"[16, 11, 7, 3, 6]",10,0.39541910331384,218,219,4,0.11325536062378101,1,1
226,5:2,assassinate,True,34,"[19, 18, 5, 16, 13]",9,0.290155945419103,220,221,4,0.10740740740740701,1,1
227,5:2,assassinate,True,34,"[19, 18, 5, 16, 13]",9,0.290155945419103,220,221,4,0.10740740740740701,1,1
228,"(10,3)",,False,33,"[16, 10, 0, 3, 9]",9,0.314619883040935,222,223,4,0.111598440545808,1,1
229,"(10,3)",,False,33,"[16, 10, 0, 3, 9]",9,0.314619883040935,222,223,4,0.111598440545808,1,1
230,"(0,16)",,False,32,"[17, 6, 0, 16, 19]",8,0.299220272904483,224,225,4,0.117836257309941,1,1
231,"(0,16)",,False,32,"[17, 6, 0, 16, 19]",8,0.299220272904483,224,225,4,0.117836257309941,1,1
232,"(7,5)",,False,33,"[7, 13, 5, 8, 18]",8,0.322222222222222,226,227,4,0.12758284600389802,1,1
233,"(7,5)",,False,33,"[7, 13, 5, 8, 18]",8,0.322222222222222,226,227,4,0.12758284600389802,1,1
234,"(19,10)",,False,34,"[8, 19, 10, 11, 14]",8,0.344639376218323,228,229,4,0.133820662768031,1,1
