,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(2,3)",,False,2,"[2, 0, 3, 12, 14]",0,-0.001,0,0,0,-0.001,0,1
1,"(2,3)",,False,2,"[2, 0, 3, 12, 14]",0,-0.001,0,0,0,-0.001,0,1
2,"(4,12)",,False,4,"[4, 12, 18, 2, 17]",0,-0.001,0,0,0,-0.001,0,1
3,"(4,12)",,False,4,"[4, 12, 18, 2, 17]",0,-0.001,0,0,0,-0.001,0,1
4,"(5,19)",,False,6,"[5, 19, 7, 0, 8]",0,-0.001,0,0,0,-0.001,0,1
5,"(5,19)",,False,6,"[5, 19, 7, 0, 8]",0,-0.001,0,0,0,-0.001,0,1
6,"(7,4)",,False,8,"[7, 4, 2, 5, 16]",0,-0.001,0,0,0,-0.001,0,1
7,"(7,4)",,False,8,"[7, 4, 2, 5, 16]",0,-0.001,0,0,0,-0.001,0,1
8,"(14,1)",,False,10,"[14, 1, 4, 18, 3]",0,-0.001,-1,0,1,0.0,1,1
9,"(14,1)",,False,10,"[14, 1, 4, 18, 3]",0,-0.001,-1,0,1,0.0,1,1
10,"(2,12)",,False,10,"[2, 12, 13, 3, 15]",0,-0.001,-3,0,1,0.0,3,1
11,"(2,12)",,False,10,"[2, 12, 13, 3, 15]",0,-0.001,-3,0,1,0.0,3,1
12,"(1,12)",,False,12,"[1, 15, 12, 4, 6]",0,-0.001,-5,0,2,0.105263157894736,5,1
13,"(1,12)",,False,12,"[1, 15, 12, 4, 6]",0,-0.001,-5,0,2,0.105263157894736,5,1
14,"(7,1)",,False,14,"[7, 1, 17, 14, 6]",1,0.0,-7,0,3,0.23391812865497003,7,1
15,"(7,1)",,False,14,"[7, 1, 17, 14, 6]",1,0.0,-7,0,3,0.23391812865497003,7,1
16,"(6,17)",,False,14,"[6, 16, 5, 19, 17]",1,0.0,-9,0,3,0.269005847953216,9,1
17,"(6,17)",,False,14,"[6, 16, 5, 19, 17]",1,0.0,-9,0,3,0.269005847953216,9,1
18,"(18,1)",,True,16,"[18, 2, 11, 1, 17]",1,0.0,-11,0,4,0.228070175438596,11,1
19,"(18,1)",,True,16,"[18, 2, 11, 1, 17]",1,0.0,-11,0,4,0.228070175438596,11,1
20,11:6,assassinate,True,14,"[9, 2, 8, 0, 11]",1,0.0,-13,0,4,0.23976608187134502,13,1
21,11:6,assassinate,True,14,"[9, 2, 8, 0, 11]",1,0.0,-13,0,4,0.23976608187134502,13,1
