,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(5,1)",,False,2,"[5, 14, 15, 9, 1]",0,-0.001,-1,0,1,0.0,1,1
1,"(5,1)",,False,2,"[5, 14, 15, 9, 1]",0,-0.001,-1,0,1,0.0,1,1
2,"(5,16)",,False,4,"[5, 16, 4, 12, 11]",0,-0.001,-3,0,1,0.0,3,1
3,"(5,16)",,False,4,"[5, 16, 4, 12, 11]",0,-0.001,-3,0,1,0.0,3,1
4,"(18,1)",,False,6,"[18, 1, 5, 13, 15]",0,-0.001,-5,0,2,0.023391812865497002,5,1
5,"(18,1)",,False,6,"[18, 1, 5, 13, 15]",0,-0.001,-5,0,2,0.023391812865497002,5,1
6,"(14,2)",,False,8,"[15, 11, 10, 14, 2]",0,-0.001,-7,0,2,0.046783625730994004,7,1
7,"(14,2)",,False,8,"[15, 11, 10, 14, 2]",0,-0.001,-7,0,2,0.046783625730994004,7,1
8,"(3,1)",,False,10,"[3, 17, 5, 4, 1]",0,-0.001,-9,0,3,0.15204678362573001,9,1
9,"(3,1)",,False,10,"[3, 17, 5, 4, 1]",0,-0.001,-9,0,3,0.15204678362573001,9,1
10,"(18,4)",,False,10,"[18, 16, 4, 10, 14]",0,-0.001,-11,0,3,0.15204678362573001,11,1
11,"(18,4)",,False,10,"[18, 16, 4, 10, 14]",0,-0.001,-11,0,3,0.15204678362573001,11,1
12,"(5,2)",,False,10,"[8, 5, 15, 6, 2]",0,-0.001,-13,0,2,0.105263157894736,13,1
13,"(5,2)",,False,10,"[8, 5, 15, 6, 2]",0,-0.001,-13,0,2,0.105263157894736,13,1
14,"(6,1)",,False,12,"[6, 15, 10, 12, 1]",0,-0.001,-15,0,3,0.13157894736842102,15,1
15,"(6,1)",,False,12,"[6, 15, 10, 12, 1]",0,-0.001,-15,0,3,0.13157894736842102,15,1
16,"(17,13)",,False,14,"[17, 11, 16, 13, 7]",0,-0.001,-17,0,3,0.18421052631578902,17,1
17,"(17,13)",,False,14,"[17, 11, 16, 13, 7]",0,-0.001,-17,0,3,0.18421052631578902,17,1
18,"(5,4)",,False,13,"[7, 5, 4, 2, 10]",0,-0.001,-19,0,3,0.26315789473684204,19,1
19,"(5,4)",,False,13,"[7, 5, 4, 2, 10]",0,-0.001,-19,0,3,0.26315789473684204,19,1
20,"(15,18)",,False,15,"[16, 15, 11, 18, 4]",0,-0.001,-21,0,3,0.228070175438596,21,1
21,"(15,18)",,False,15,"[16, 15, 11, 18, 4]",0,-0.001,-21,0,3,0.228070175438596,21,1
22,"(15,19)",,False,17,"[15, 19, 8, 18, 7]",0,-0.001,-23,0,3,0.23099415204678303,23,1
23,"(15,19)",,False,17,"[15, 19, 8, 18, 7]",0,-0.001,-23,0,3,0.23099415204678303,23,1
24,"(5,11)",,False,20,"[6, 0, 5, 11, 2]",0,-0.001,-25,0,3,0.09356725146198801,25,1
25,"(5,11)",,False,20,"[6, 0, 5, 11, 2]",0,-0.001,-25,0,3,0.09356725146198801,25,1
26,"(1,19)",,False,22,"[1, 19, 0, 17, 13]",0,-0.001,-27,0,4,0.162768031189083,27,1
27,"(1,19)",,False,22,"[1, 19, 0, 17, 13]",0,-0.001,-27,0,4,0.162768031189083,27,1
28,"(17,5)",,False,24,"[17, 6, 5, 13, 19]",0,-0.001,-29,0,4,0.12319688109161701,29,1
29,"(17,5)",,False,24,"[17, 6, 5, 13, 19]",0,-0.001,-29,0,4,0.12319688109161701,29,1
30,"(18,15)",,False,22,"[17, 18, 2, 15, 6]",0,-0.001,-31,0,3,0.043859649122807,31,1
31,"(18,15)",,False,22,"[17, 18, 2, 15, 6]",0,-0.001,-31,0,3,0.043859649122807,31,1
32,"(9,6)",,False,24,"[4, 14, 9, 10, 6]",0,-0.001,-33,0,3,0.030214424951267003,33,1
33,"(9,6)",,False,24,"[4, 14, 9, 10, 6]",0,-0.001,-33,0,3,0.030214424951267003,33,1
34,"(3,6)",,False,24,"[3, 13, 6, 12, 10]",0,-0.001,-35,0,3,0.045321637426900006,35,1
35,"(3,6)",,False,24,"[3, 13, 6, 12, 10]",0,-0.001,-35,0,3,0.045321637426900006,35,1
36,"(1,10)",,False,24,"[11, 13, 1, 4, 10]",0,-0.001,-37,0,4,0.24707602339181203,37,1
37,"(1,10)",,False,24,"[11, 13, 1, 4, 10]",0,-0.001,-37,0,4,0.24707602339181203,37,1
38,"(11,16)",,False,25,"[10, 9, 11, 19, 16]",0,-0.001,-39,0,4,0.092787524366471,39,1
39,"(11,16)",,False,25,"[10, 9, 11, 19, 16]",0,-0.001,-39,0,4,0.092787524366471,39,1
40,"(1,2)",,False,27,"[1, 2, 3, 16, 11]",0,-0.001,-41,0,5,0.11812865497076001,41,1
41,"(1,2)",,False,27,"[1, 2, 3, 16, 11]",0,-0.001,-41,0,5,0.11812865497076001,41,1
42,"(11,7)",,False,29,"[18, 15, 11, 7, 13]",0,-0.001,-43,0,5,0.129727095516569,43,1
43,"(11,7)",,False,29,"[18, 15, 11, 7, 13]",0,-0.001,-43,0,5,0.129727095516569,43,1
44,"(10,8)",,False,29,"[5, 12, 10, 8, 13]",0,-0.001,-45,0,5,0.149512670565302,45,1
