,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(17,12)",,True,2,"[17, 12, 14, 4, 19]",0,-0.001,0,0,0,-0.001,0,1
1,"(17,12)",,True,2,"[17, 12, 14, 4, 19]",0,-0.001,0,0,0,-0.001,0,1
2,"(6,5)",,True,4,"[6, 5, 8, 12, 15]",0,-0.001,0,0,0,-0.001,0,1
3,"(6,5)",,True,4,"[6, 5, 8, 12, 15]",0,-0.001,0,0,0,-0.001,0,1
4,"(17,18)",,True,6,"[17, 18, 8, 12, 2]",0,-0.001,0,0,0,-0.001,0,1
5,"(17,18)",,True,6,"[17, 18, 8, 12, 2]",0,-0.001,0,0,0,-0.001,0,1
6,"(12,7)",,True,8,"[12, 7, 4, 2, 6]",1,0.0,2,2,0,-0.001,0,1
7,"(12,7)",,True,8,"[12, 7, 4, 2, 6]",1,0.0,2,2,0,-0.001,0,1
8,"(3,17)",,True,10,"[3, 17, 4, 5, 16]",1,0.0,4,4,0,-0.001,0,1
9,"(3,17)",,True,10,"[3, 17, 4, 5, 16]",1,0.0,4,4,0,-0.001,0,1
10,8:4,assassinate,True,9,"[3, 5, 8, 17, 11]",0,-0.001,5,5,0,-0.001,0,1
11,8:4,assassinate,True,9,"[3, 5, 8, 17, 11]",0,-0.001,5,5,0,-0.001,0,1
12,"(17,1)",,True,11,"[17, 6, 3, 1, 16]",0,-0.001,4,5,1,0.0,1,1
13,"(17,1)",,True,11,"[17, 6, 3, 1, 16]",0,-0.001,4,5,1,0.0,1,1
14,"(3,16)",,True,13,"[3, 16, 0, 18, 19]",0,-0.001,2,5,1,0.0,3,1
15,"(3,16)",,True,13,"[3, 16, 0, 18, 19]",0,-0.001,2,5,1,0.0,3,1
16,"(1,15)",,True,15,"[17, 1, 15, 16, 7]",1,0.0,1,5,2,0.10233918128654901,4,1
17,"(1,15)",,True,15,"[17, 1, 15, 16, 7]",1,0.0,1,5,2,0.10233918128654901,4,1
18,"(17,0)",,True,15,"[3, 16, 17, 8, 0]",1,0.0,0,5,2,0.10233918128654901,5,1
19,"(17,0)",,True,15,"[3, 16, 17, 8, 0]",1,0.0,0,5,2,0.10233918128654901,5,1
