,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(2,14)",,False,2,"[2, 14, 13, 19, 6]",1,0.0,2,2,0,-0.001,0,1
1,"(2,14)",,False,2,"[2, 14, 13, 19, 6]",1,0.0,2,2,0,-0.001,0,1
2,"(12,3)",,False,4,"[0, 12, 3, 10, 15]",1,0.0,4,4,0,-0.001,0,1
3,"(12,3)",,False,4,"[0, 12, 3, 10, 15]",1,0.0,4,4,0,-0.001,0,1
4,"(13,1)",,False,6,"[13, 1, 7, 11, 6]",1,0.0,5,5,1,0.0,0,1
5,"(13,1)",,False,6,"[13, 1, 7, 11, 6]",1,0.0,5,5,1,0.0,0,1
6,"(14,16)",,False,9,"[11, 14, 19, 16, 18]",3,0.067251461988304,7,7,1,0.0,0,1
7,"(14,16)",,False,9,"[11, 14, 19, 16, 18]",3,0.067251461988304,7,7,1,0.0,0,1
8,"(14,2)",,False,9,"[14, 2, 15, 19, 16]",3,0.061403508771929,9,9,1,0.0,0,1
9,"(14,2)",,False,9,"[14, 2, 15, 19, 16]",3,0.061403508771929,9,9,1,0.0,0,1
10,"(7,5)",,False,11,"[7, 13, 5, 2, 15]",4,0.10233918128654901,11,11,1,0.0,0,1
11,"(7,5)",,False,11,"[7, 13, 5, 2, 15]",4,0.10233918128654901,11,11,1,0.0,0,1
12,"(0,18)",,False,11,"[19, 0, 18, 6, 7]",3,0.09064327485380101,13,13,1,0.0,0,1
13,"(0,18)",,False,11,"[19, 0, 18, 6, 7]",3,0.09064327485380101,13,13,1,0.0,0,1
14,"(12,1)",,False,13,"[4, 12, 7, 18, 1]",4,0.190058479532163,15,15,2,0.046783625730994004,0,1
15,"(12,1)",,False,13,"[4, 12, 7, 18, 1]",4,0.190058479532163,15,15,2,0.046783625730994004,0,1
16,"(0,13)",,False,14,"[0, 1, 13, 14, 15]",3,0.178362573099415,17,17,2,0.12865497076023302,0,1
17,"(0,13)",,False,14,"[0, 1, 13, 14, 15]",3,0.178362573099415,17,17,2,0.12865497076023302,0,1
18,"(7,10)",,False,16,"[11, 17, 7, 18, 10]",3,0.038011695906432004,19,19,2,0.0,0,1
19,"(7,10)",,False,16,"[11, 17, 7, 18, 10]",3,0.038011695906432004,19,19,2,0.0,0,1
20,"(1,5)",,False,16,"[1, 5, 13, 3, 6]",3,0.088693957115009,19,20,3,0.091617933723196,1,1
21,"(1,5)",,False,16,"[1, 5, 13, 3, 6]",3,0.088693957115009,19,20,3,0.091617933723196,1,1
22,"(5,16)",,True,18,"[14, 5, 18, 16, 0]",3,0.023391812865497002,19,21,3,0.101364522417154,2,1
23,"(5,16)",,True,18,"[14, 5, 18, 16, 0]",3,0.023391812865497002,19,21,3,0.101364522417154,2,1
24,"(13,14)",,False,20,"[7, 11, 13, 14, 18]",4,0.07309941520467801,21,23,3,0.038011695906432004,2,1
25,"(13,14)",,False,20,"[7, 11, 13, 14, 18]",4,0.07309941520467801,21,23,3,0.038011695906432004,2,1
26,"(17,13)",,False,22,"[2, 17, 4, 5, 13]",5,0.12670565302144202,23,25,3,0.043859649122807,2,1
27,"(17,13)",,False,22,"[2, 17, 4, 5, 13]",5,0.12670565302144202,23,25,3,0.043859649122807,2,1
28,11:2,assassinate,True,22,"[19, 12, 14, 3, 11]",5,0.106237816764132,25,27,3,0.043859649122807,2,1
29,11:2,assassinate,True,22,"[19, 12, 14, 3, 11]",5,0.106237816764132,25,27,3,0.043859649122807,2,1
30,"(15,17)",,False,22,"[15, 14, 16, 17, 7]",5,0.11237816764132501,27,29,3,0.046198830409356004,2,1
31,"(15,17)",,False,22,"[15, 14, 16, 17, 7]",5,0.11237816764132501,27,29,3,0.046198830409356004,2,1
32,"(16,11)",,False,24,"[16, 11, 0, 9, 4]",5,0.126023391812865,29,31,3,0.046198830409356004,2,1
33,"(16,11)",,False,24,"[16, 11, 0, 9, 4]",5,0.126023391812865,29,31,3,0.046198830409356004,2,1
34,"(4,16)",,False,26,"[17, 4, 18, 16, 19]",5,0.09990253411306001,31,33,3,0.013645224171539001,2,1
35,"(4,16)",,False,26,"[17, 4, 18, 16, 19]",5,0.09990253411306001,31,33,3,0.013645224171539001,2,1
36,"(18,13)",,False,29,"[3, 18, 13, 4, 19]",5,0.132748538011695,33,35,3,0.015594541910331002,2,1
37,"(18,13)",,False,29,"[3, 18, 13, 4, 19]",5,0.132748538011695,33,35,3,0.015594541910331002,2,1
38,"(7,6)",,False,31,"[7, 4, 12, 6, 10]",5,0.14152046783625702,35,37,3,0.018031189083820003,2,1
39,"(7,6)",,False,31,"[7, 4, 12, 6, 10]",5,0.14152046783625702,35,37,3,0.018031189083820003,2,1
40,"(14,19)",,False,29,"[14, 19, 15, 7, 8]",5,0.11461988304093501,37,39,2,0.011208576998050002,2,1
41,"(14,19)",,False,29,"[14, 19, 15, 7, 8]",5,0.11461988304093501,37,39,2,0.011208576998050002,2,1
42,"(4,14)",,False,29,"[18, 3, 4, 8, 14]",5,0.125146198830409,39,41,1,0.0,2,1
43,"(4,14)",,False,29,"[18, 3, 4, 8, 14]",5,0.125146198830409,39,41,1,0.0,2,1
44,"(15,13)",,False,29,"[15, 18, 1, 2, 13]",5,0.09922027290448301,41,43,1,0.0,2,1
45,"(15,13)",,False,29,"[15, 18, 1, 2, 13]",5,0.09922027290448301,41,43,1,0.0,2,1
46,"(7,9)",,False,31,"[14, 2, 12, 7, 9]",5,0.10321637426900501,43,45,1,0.0,2,1
47,"(7,9)",,False,31,"[14, 2, 12, 7, 9]",5,0.10321637426900501,43,45,1,0.0,2,1
48,"(15,5)",,False,33,"[2, 15, 5, 17, 9]",6,0.19863547758284503,45,47,1,0.0,2,1
49,"(15,5)",,False,33,"[2, 15, 5, 17, 9]",6,0.19863547758284503,45,47,1,0.0,2,1
50,"(11,1)",,True,33,"[18, 9, 15, 11, 1]",6,0.188109161793372,47,49,2,0.019688109161793,2,1
51,"(11,1)",,True,33,"[18, 9, 15, 11, 1]",6,0.188109161793372,47,49,2,0.019688109161793,2,1
52,"(19,15)",,False,33,"[9, 10, 12, 19, 15]",6,0.15818713450292302,49,51,1,0.0,2,1
53,"(19,15)",,False,33,"[9, 10, 12, 19, 15]",6,0.15818713450292302,49,51,1,0.0,2,1
54,"(18,8)",,False,35,"[14, 16, 6, 18, 8]",6,0.13163464216095702,51,53,1,0.0,2,1
55,"(18,8)",,False,35,"[14, 16, 6, 18, 8]",6,0.13163464216095702,51,53,1,0.0,2,1
56,7:12,assassinate,True,28,"[7, 17, 5, 11, 1]",5,0.14512670565302102,53,55,1,0.0,2,1
57,7:12,assassinate,True,28,"[7, 17, 5, 11, 1]",5,0.14512670565302102,53,55,1,0.0,2,1
58,"(17,18)",,False,30,"[15, 17, 8, 18, 5]",5,0.14278752436647102,55,57,1,0.0,2,1
59,"(17,18)",,False,30,"[15, 17, 8, 18, 5]",5,0.14278752436647102,55,57,1,0.0,2,1
60,13:18,assassinate,True,22,"[8, 7, 10, 14, 13]",5,0.15107212475633502,57,59,0,-0.001,2,1
61,13:18,assassinate,True,22,"[8, 7, 10, 14, 13]",5,0.15107212475633502,57,59,0,-0.001,2,1
62,"(6,11)",,False,24,"[6, 12, 1, 11, 2]",5,0.19103313840155903,59,61,0,-0.001,2,1
63,"(6,11)",,False,24,"[6, 12, 1, 11, 2]",5,0.19103313840155903,59,61,0,-0.001,2,1
64,"(5,17)",,False,26,"[5, 3, 17, 14, 7]",5,0.255360623781676,61,63,1,0.0,2,1
65,"(5,17)",,False,26,"[5, 3, 17, 14, 7]",5,0.255360623781676,61,63,1,0.0,2,1
66,"(2,5)",,False,24,"[15, 4, 2, 12, 5]",5,0.24366471734892703,63,65,1,0.0,2,1
67,"(2,5)",,False,24,"[15, 4, 2, 12, 5]",5,0.24366471734892703,63,65,1,0.0,2,1
68,"(10,2)",,False,26,"[15, 12, 10, 11, 2]",5,0.26120857699805,65,67,1,0.0,2,1
69,"(10,2)",,False,26,"[15, 12, 10, 11, 2]",5,0.26120857699805,65,67,1,0.0,2,1
70,"(17,10)",,False,26,"[17, 13, 10, 8, 6]",5,0.293274853801169,67,69,1,0.0,2,1
71,"(17,10)",,False,26,"[17, 13, 10, 8, 6]",5,0.293274853801169,67,69,1,0.0,2,1
72,"(16,15)",,False,28,"[17, 9, 16, 14, 15]",5,0.24463937621832302,69,71,1,0.0,2,1
73,"(16,15)",,False,28,"[17, 9, 16, 14, 15]",5,0.24463937621832302,69,71,1,0.0,2,1
74,"(13,15)",,False,28,"[13, 15, 7, 6, 14]",5,0.21978557504873203,71,73,1,0.0,2,1
75,"(13,15)",,False,28,"[13, 15, 7, 6, 14]",5,0.21978557504873203,71,73,1,0.0,2,1
76,"(9,4)",,False,30,"[8, 9, 4, 17, 6]",6,0.283138401559454,73,75,1,0.0,2,1
77,"(9,4)",,False,30,"[8, 9, 4, 17, 6]",6,0.283138401559454,73,75,1,0.0,2,1
78,"(1,16)",,True,32,"[9, 4, 1, 18, 16]",6,0.21101364522417101,75,77,2,0.017056530214424,2,1
79,"(1,16)",,True,32,"[9, 4, 1, 18, 16]",6,0.21101364522417101,75,77,2,0.017056530214424,2,1
80,"(8,16)",,False,35,"[4, 8, 6, 3, 16]",8,0.332066276803118,77,79,2,0.021150097465886003,2,1
81,"(8,16)",,False,35,"[4, 8, 6, 3, 16]",8,0.332066276803118,77,79,2,0.021150097465886003,2,1
82,"(1,13)",,False,37,"[1, 13, 7, 14, 18]",9,0.33693957115009704,79,81,3,0.045419103313840005,2,1
83,"(1,13)",,False,37,"[1, 13, 7, 14, 18]",9,0.33693957115009704,79,81,3,0.045419103313840005,2,1
84,"(0,13)",,False,35,"[7, 16, 0, 13, 4]",8,0.28664717348927804,81,83,3,0.134210526315789,2,1
