,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(1,3)",,True,2,"[1, 3, 0, 15, 6]",0,-0.001,-1,0,1,0.0,1,1
1,"(1,3)",,True,2,"[1, 3, 0, 15, 6]",0,-0.001,-1,0,1,0.0,1,1
2,"(3,7)",,True,4,"[3, 7, 5, 6, 18]",0,-0.001,-3,0,1,0.0,3,1
3,"(3,7)",,True,4,"[3, 7, 5, 6, 18]",0,-0.001,-3,0,1,0.0,3,1
4,"(9,6)",,True,6,"[9, 6, 14, 8, 0]",0,-0.001,-5,0,1,0.0,5,1
5,"(9,6)",,True,6,"[9, 6, 14, 8, 0]",0,-0.001,-5,0,1,0.0,5,1
6,"(19,11)",,True,8,"[19, 11, 15, 14, 0]",0,-0.001,-7,0,1,0.0,7,1
7,"(19,11)",,True,8,"[19, 11, 15, 14, 0]",0,-0.001,-7,0,1,0.0,7,1
8,"(14,12)",,True,10,"[14, 0, 12, 9, 5]",0,-0.001,-9,0,1,0.0,9,1
9,"(14,12)",,True,10,"[14, 0, 12, 9, 5]",0,-0.001,-9,0,1,0.0,9,1
10,"(8,10)",,True,12,"[8, 10, 3, 15, 13]",0,-0.001,-11,0,1,0.0,11,1
11,"(8,10)",,True,12,"[8, 10, 3, 15, 13]",0,-0.001,-11,0,1,0.0,11,1
12,"(3,18)",,True,14,"[3, 18, 6, 16, 2]",0,-0.001,-13,0,1,0.0,13,1
13,"(3,18)",,True,14,"[3, 18, 6, 16, 2]",0,-0.001,-13,0,1,0.0,13,1
14,"(2,18)",,True,14,"[2, 18, 9, 12, 4]",0,-0.001,-15,0,1,0.0,15,1
15,"(2,18)",,True,14,"[2, 18, 9, 12, 4]",0,-0.001,-15,0,1,0.0,15,1
16,"(9,1)",,True,16,"[2, 9, 1, 6, 0]",0,-0.001,-17,0,2,0.11695906432748501,17,1
17,"(9,1)",,True,16,"[2, 9, 1, 6, 0]",0,-0.001,-17,0,2,0.11695906432748501,17,1
18,7:6,assassinate,True,14,"[8, 1, 6, 5, 7]",0,-0.001,-19,0,2,0.16374269005847902,19,1
19,7:6,assassinate,True,14,"[8, 1, 6, 5, 7]",0,-0.001,-19,0,2,0.16374269005847902,19,1
20,"(9,13)",,True,16,"[9, 13, 5, 18, 17]",0,-0.001,-21,0,2,0.0,21,1
21,"(9,13)",,True,16,"[9, 13, 5, 18, 17]",0,-0.001,-21,0,2,0.0,21,1
22,"(14,11)",,True,16,"[14, 11, 18, 16, 13]",0,-0.001,-23,0,1,0.0,23,1
23,"(14,11)",,True,16,"[14, 11, 18, 16, 13]",0,-0.001,-23,0,1,0.0,23,1
24,"(19,16)",,True,18,"[19, 16, 18, 15, 12]",0,-0.001,-25,0,1,0.0,25,1
25,"(19,16)",,True,18,"[19, 16, 18, 15, 12]",0,-0.001,-25,0,1,0.0,25,1
26,"(3,12)",,True,20,"[3, 12, 2, 11, 14]",0,-0.001,-27,0,1,0.0,27,1
27,"(3,12)",,True,20,"[3, 12, 2, 11, 14]",0,-0.001,-27,0,1,0.0,27,1
28,"(5,7)",,True,22,"[5, 7, 9, 16, 12]",1,0.0,-27,0,1,0.0,27,1
29,"(5,7)",,True,22,"[5, 7, 9, 16, 12]",1,0.0,-27,0,1,0.0,27,1
30,8:6,assassinate,True,20,"[6, 18, 17, 8, 14]",1,0.0,-26,1,1,0.0,27,1
31,8:6,assassinate,True,20,"[6, 18, 17, 8, 14]",1,0.0,-26,1,1,0.0,27,1
32,"(7,4)",,True,22,"[7, 4, 8, 12, 9]",1,0.0,-26,1,1,0.0,27,1
33,"(7,4)",,True,22,"[7, 4, 8, 12, 9]",1,0.0,-26,1,1,0.0,27,1
34,"(1,8)",,True,24,"[13, 1, 6, 12, 8]",2,0.035087719298245,-26,2,2,0.09941520467836201,28,1
35,"(1,8)",,True,24,"[13, 1, 6, 12, 8]",2,0.035087719298245,-26,2,2,0.09941520467836201,28,1
36,"(1,7)",,True,24,"[6, 8, 1, 7, 12]",2,0.052631578947368,-28,2,3,0.123781676413255,30,1
37,"(1,7)",,True,24,"[6, 8, 1, 7, 12]",2,0.052631578947368,-28,2,3,0.123781676413255,30,1
38,17:4,assassinate,True,23,"[13, 3, 12, 11, 17]",2,0.011695906432748001,-30,2,3,0.11598440545808901,32,1
39,17:4,assassinate,True,23,"[13, 3, 12, 11, 17]",2,0.011695906432748001,-30,2,3,0.11598440545808901,32,1
40,"(0,12)",,True,23,"[19, 17, 0, 2, 12]",1,0.0,-32,2,3,0.09356725146198801,34,1
41,"(0,12)",,True,23,"[19, 17, 0, 2, 12]",1,0.0,-32,2,3,0.09356725146198801,34,1
42,"(7,6)",,True,25,"[7, 6, 12, 19, 9]",1,0.0,-34,2,3,0.09356725146198801,36,1
43,"(7,6)",,True,25,"[7, 6, 12, 19, 9]",1,0.0,-34,2,3,0.09356725146198801,36,1
44,"(19,11)",,True,23,"[19, 11, 13, 3, 16]",1,0.0,-36,2,2,0.09356725146198801,38,1
45,"(19,11)",,True,23,"[19, 11, 13, 3, 16]",1,0.0,-36,2,2,0.09356725146198801,38,1
46,"(2,17)",,True,25,"[2, 5, 17, 11, 14]",1,0.0,-38,2,2,0.09941520467836201,40,1
47,"(2,17)",,True,25,"[2, 5, 17, 11, 14]",1,0.0,-38,2,2,0.09941520467836201,40,1
48,"(9,15)",,True,27,"[9, 17, 11, 7, 15]",1,0.0,-40,2,2,0.105263157894736,42,1
49,"(9,15)",,True,27,"[9, 17, 11, 7, 15]",1,0.0,-40,2,2,0.105263157894736,42,1
