,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(18,15)",,False,2,"[18, 15, 5, 2, 12]",0,-0.001,0,0,0,-0.001,0,1
1,"(18,15)",,False,2,"[18, 15, 5, 2, 12]",0,-0.001,0,0,0,-0.001,0,1
2,"(2,4)",,False,4,"[2, 4, 11, 14, 10]",0,-0.001,0,0,0,-0.001,0,1
3,"(2,4)",,False,4,"[2, 4, 11, 14, 10]",0,-0.001,0,0,0,-0.001,0,1
4,"(13,4)",,False,6,"[13, 4, 18, 12, 8]",0,-0.001,0,0,0,-0.001,0,1
5,"(13,4)",,False,6,"[13, 4, 18, 12, 8]",0,-0.001,0,0,0,-0.001,0,1
6,"(9,18)",,False,8,"[9, 18, 3, 19, 17]",0,-0.001,0,0,0,-0.001,0,1
7,"(9,18)",,False,8,"[9, 18, 3, 19, 17]",0,-0.001,0,0,0,-0.001,0,1
8,"(14,12)",,False,10,"[14, 12, 13, 3, 4]",0,-0.001,0,0,0,-0.001,0,1
9,"(14,12)",,False,10,"[14, 12, 13, 3, 4]",0,-0.001,0,0,0,-0.001,0,1
10,"(9,11)",,False,12,"[9, 11, 13, 12, 3]",0,-0.001,0,0,0,-0.001,0,1
11,"(9,11)",,False,12,"[9, 11, 13, 12, 3]",0,-0.001,0,0,0,-0.001,0,1
12,"(9,13)",,False,15,"[0, 9, 3, 8, 13]",2,0.070175438596491,2,2,0,-0.001,0,1
13,"(9,13)",,False,15,"[0, 9, 3, 8, 13]",2,0.070175438596491,2,2,0,-0.001,0,1
14,"(7,19)",,False,17,"[12, 7, 9, 19, 3]",2,0.005847953216374001,4,4,0,-0.001,0,1
15,"(7,19)",,False,17,"[12, 7, 9, 19, 3]",2,0.005847953216374001,4,4,0,-0.001,0,1
16,"(18,1)",,False,19,"[18, 8, 3, 1, 10]",2,0.011695906432748001,6,6,1,0.0,0,1
17,"(18,1)",,False,19,"[18, 8, 3, 1, 10]",2,0.011695906432748001,6,6,1,0.0,0,1
18,"(7,1)",,False,21,"[7, 1, 17, 12, 6]",2,0.035087719298245,6,7,2,0.040935672514619006,1,1
19,"(7,1)",,False,21,"[7, 1, 17, 12, 6]",2,0.035087719298245,6,7,2,0.040935672514619006,1,1
20,"(14,17)",,False,23,"[18, 14, 11, 0, 17]",2,0.016569200779727,6,8,2,0.035087719298245,2,1
21,"(14,17)",,False,23,"[18, 14, 11, 0, 17]",2,0.016569200779727,6,8,2,0.035087719298245,2,1
22,"(7,4)",,False,23,"[7, 19, 8, 9, 4]",2,0.005847953216374001,4,8,2,0.046783625730994004,4,1
23,"(7,4)",,False,23,"[7, 19, 8, 9, 4]",2,0.005847953216374001,4,8,2,0.046783625730994004,4,1
24,"(16,3)",,False,25,"[16, 3, 13, 6, 0]",3,0.030214424951267003,2,8,2,0.035087719298245,6,1
25,"(16,3)",,False,25,"[16, 3, 13, 6, 0]",3,0.030214424951267003,2,8,2,0.035087719298245,6,1
26,"(16,1)",,False,25,"[16, 1, 15, 8, 5]",3,0.036062378167641004,2,9,2,0.19883040935672502,7,1
27,"(16,1)",,False,25,"[16, 1, 15, 8, 5]",3,0.036062378167641004,2,9,2,0.19883040935672502,7,1
28,"(14,2)",,False,25,"[14, 2, 6, 5, 3]",3,0.114035087719298,0,9,2,0.19883040935672502,9,1
29,"(14,2)",,False,25,"[14, 2, 6, 5, 3]",3,0.114035087719298,0,9,2,0.19883040935672502,9,1
30,"(8,16)",,False,27,"[0, 11, 8, 16, 12]",3,0.114035087719298,2,11,2,0.009259259259259,9,1
31,"(8,16)",,False,27,"[0, 11, 8, 16, 12]",3,0.114035087719298,2,11,2,0.009259259259259,9,1
32,"(12,9)",,False,29,"[12, 2, 9, 5, 13]",4,0.144152046783625,4,13,2,0.009259259259259,9,1
33,"(12,9)",,False,29,"[12, 2, 9, 5, 13]",4,0.144152046783625,4,13,2,0.009259259259259,9,1
34,"(0,19)",,False,28,"[0, 14, 19, 16, 15]",4,0.157894736842105,6,15,2,0.009444908567715,9,1
35,"(0,19)",,False,28,"[0, 14, 19, 16, 15]",4,0.157894736842105,6,15,2,0.009444908567715,9,1
36,"(5,15)",,False,30,"[5, 15, 3, 9, 14]",4,0.129142300194931,8,17,2,0.009444908567715,9,1
37,"(5,15)",,False,30,"[5, 15, 3, 9, 14]",4,0.129142300194931,8,17,2,0.009444908567715,9,1
38,"(9,17)",,False,30,"[7, 9, 19, 17, 10]",4,0.132407407407407,10,19,1,0.0,9,1
39,"(9,17)",,False,30,"[7, 9, 19, 17, 10]",4,0.132407407407407,10,19,1,0.0,9,1
40,"(3,9)",,False,30,"[10, 6, 3, 5, 9]",4,0.10568086883876301,12,21,1,0.0,9,1
41,"(3,9)",,False,30,"[10, 6, 3, 5, 9]",4,0.10568086883876301,12,21,1,0.0,9,1
42,"(4,15)",,False,32,"[3, 16, 4, 8, 15]",4,0.109180780233411,14,23,1,0.0,9,1
43,"(4,15)",,False,32,"[3, 16, 4, 8, 15]",4,0.109180780233411,14,23,1,0.0,9,1
