,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(8,17)",,False,2,"[8, 17, 16, 19, 13]",1,0.0,2,2,0,-0.001,0,1
1,"(8,17)",,False,2,"[8, 17, 16, 19, 13]",1,0.0,2,2,0,-0.001,0,1
2,"(5,1)",,False,4,"[5, 11, 1, 4, 18]",2,0.005847953216374001,4,4,1,0.0,0,1
3,"(5,1)",,False,4,"[5, 11, 1, 4, 18]",2,0.005847953216374001,4,4,1,0.0,0,1
4,"(3,14)",,True,6,"[3, 14, 8, 19, 17]",2,0.005847953216374001,6,6,1,0.0,0,1
5,"(3,14)",,True,6,"[3, 14, 8, 19, 17]",2,0.005847953216374001,6,6,1,0.0,0,1
6,"(17,1)",,False,8,"[16, 17, 1, 12, 10]",2,0.005847953216374001,6,7,2,0.011695906432748001,1,1
7,"(17,1)",,False,8,"[16, 17, 1, 12, 10]",2,0.005847953216374001,6,7,2,0.011695906432748001,1,1
8,"(0,13)",,False,9,"[16, 0, 6, 13, 18]",1,0.0,6,8,2,0.011695906432748001,2,1
9,"(0,13)",,False,9,"[16, 0, 6, 13, 18]",1,0.0,6,8,2,0.011695906432748001,2,1
10,"(8,2)",,False,11,"[8, 11, 7, 2, 17]",1,0.0,4,8,2,0.029239766081871003,4,1
11,"(8,2)",,False,11,"[8, 11, 7, 2, 17]",1,0.0,4,8,2,0.029239766081871003,4,1
12,"(14,2)",,False,14,"[14, 4, 12, 2, 7]",3,0.09941520467836201,6,10,2,0.070175438596491,4,1
13,"(14,2)",,False,14,"[14, 4, 12, 2, 7]",3,0.09941520467836201,6,10,2,0.070175438596491,4,1
14,"(19,4)",,False,16,"[16, 19, 15, 1, 4]",3,0.096491228070175,8,12,2,0.07602339181286501,4,1
15,"(19,4)",,False,16,"[16, 19, 15, 1, 4]",3,0.096491228070175,8,12,2,0.07602339181286501,4,1
16,"(18,0)",,False,16,"[7, 15, 18, 19, 0]",3,0.15204678362573001,10,14,2,0.07602339181286501,4,1
17,"(18,0)",,False,16,"[7, 15, 18, 19, 0]",3,0.15204678362573001,10,14,2,0.07602339181286501,4,1
18,17:8,assassinate,True,13,"[0, 13, 17, 2, 6]",2,0.046783625730994004,12,16,1,0.0,4,1
19,17:8,assassinate,True,13,"[0, 13, 17, 2, 6]",2,0.046783625730994004,12,16,1,0.0,4,1
20,"(13,14)",,False,15,"[13, 5, 16, 14, 12]",2,0.040935672514619006,14,18,1,0.0,4,1
21,"(13,14)",,False,15,"[13, 5, 16, 14, 12]",2,0.040935672514619006,14,18,1,0.0,4,1
22,6:2,assassinate,True,15,"[6, 17, 0, 10, 15]",3,0.16666666666666602,16,20,2,0.070175438596491,4,1
23,6:2,assassinate,True,15,"[6, 17, 0, 10, 15]",3,0.16666666666666602,16,20,2,0.070175438596491,4,1
24,"(4,2)",,False,17,"[0, 4, 8, 2, 11]",3,0.15692007797270902,18,22,2,0.07602339181286501,4,1
25,"(4,2)",,False,17,"[0, 4, 8, 2, 11]",3,0.15692007797270902,18,22,2,0.07602339181286501,4,1
26,9:4,assassinate,True,16,"[18, 9, 0, 10, 13]",2,0.140350877192982,20,24,2,0.07602339181286501,4,1
27,9:4,assassinate,True,16,"[18, 9, 0, 10, 13]",2,0.140350877192982,20,24,2,0.07602339181286501,4,1
28,7:4,assassinate,True,15,"[8, 9, 6, 7, 19]",1,0.0,20,25,2,0.005847953216374001,5,1
29,7:4,assassinate,True,15,"[8, 9, 6, 7, 19]",1,0.0,20,25,2,0.005847953216374001,5,1
30,"(17,14)",,True,17,"[17, 14, 4, 18, 12]",1,0.0,18,25,2,0.005847953216374001,7,1
31,"(17,14)",,True,17,"[17, 14, 4, 18, 12]",1,0.0,18,25,2,0.005847953216374001,7,1
32,"(8,17)",,False,19,"[8, 17, 2, 7, 18]",1,0.0,16,25,2,0.005847953216374001,9,1
33,"(8,17)",,False,19,"[8, 17, 2, 7, 18]",1,0.0,16,25,2,0.005847953216374001,9,1
34,"(16,8)",,False,21,"[16, 8, 4, 12, 19]",1,0.0,14,25,2,0.005847953216374001,11,1
35,"(16,8)",,False,21,"[16, 8, 4, 12, 19]",1,0.0,14,25,2,0.005847953216374001,11,1
36,"(1,16)",,False,23,"[1, 16, 19, 8, 14]",1,0.0,12,25,3,0.16959064327485301,13,1
37,"(1,16)",,False,23,"[1, 16, 19, 8, 14]",1,0.0,12,25,3,0.16959064327485301,13,1
38,"(19,10)",,True,25,"[19, 4, 10, 15, 12]",1,0.0,10,25,3,0.18128654970760202,15,1
39,"(19,10)",,True,25,"[19, 4, 10, 15, 12]",1,0.0,10,25,3,0.18128654970760202,15,1
40,"(11,16)",,False,27,"[11, 5, 0, 4, 16]",1,0.0,8,25,3,0.10672514619883001,17,1
41,"(11,16)",,False,27,"[11, 5, 0, 4, 16]",1,0.0,8,25,3,0.10672514619883001,17,1
42,"(9,5)",,True,29,"[13, 9, 5, 3, 16]",1,0.0,6,25,3,0.12183235867446301,19,1
43,"(9,5)",,True,29,"[13, 9, 5, 3, 16]",1,0.0,6,25,3,0.12183235867446301,19,1
44,"(10,18)",,False,29,"[10, 0, 18, 3, 12]",1,0.0,4,25,2,0.09941520467836201,21,1
45,"(10,18)",,False,29,"[10, 0, 18, 3, 12]",1,0.0,4,25,2,0.09941520467836201,21,1
46,"(8,4)",,False,31,"[8, 4, 5, 18, 16]",1,0.0,2,25,2,0.09941520467836201,23,1
47,"(8,4)",,False,31,"[8, 4, 5, 18, 16]",1,0.0,2,25,2,0.09941520467836201,23,1
48,"(10,18)",,True,31,"[10, 18, 11, 0, 17]",1,0.0,0,25,2,0.09941520467836201,25,1
49,"(10,18)",,True,31,"[10, 18, 11, 0, 17]",1,0.0,0,25,2,0.09941520467836201,25,1
50,"(17,16)",,True,31,"[17, 16, 14, 10, 2]",1,0.0,-2,25,2,0.09356725146198801,27,1
51,"(17,16)",,True,31,"[17, 16, 14, 10, 2]",1,0.0,-2,25,2,0.09356725146198801,27,1
52,"(3,6)",,True,33,"[3, 6, 14, 10, 18]",1,0.0,-4,25,2,0.09356725146198801,29,1
53,"(3,6)",,True,33,"[3, 6, 14, 10, 18]",1,0.0,-4,25,2,0.09356725146198801,29,1
54,"(1,7)",,False,35,"[1, 18, 13, 7, 0]",1,0.0,-6,25,3,0.19298245614035,31,1
55,"(1,7)",,False,35,"[1, 18, 13, 7, 0]",1,0.0,-6,25,3,0.19298245614035,31,1
56,"(4,3)",,False,35,"[4, 7, 3, 13, 5]",1,0.0,-8,25,3,0.19298245614035,33,1
57,"(4,3)",,False,35,"[4, 7, 3, 13, 5]",1,0.0,-8,25,3,0.19298245614035,33,1
58,"(15,12)",,True,35,"[15, 12, 5, 7, 2]",1,0.0,-10,25,3,0.19298245614035,35,1
59,"(15,12)",,True,35,"[15, 12, 5, 7, 2]",1,0.0,-10,25,3,0.19298245614035,35,1
60,"(1,19)",,False,37,"[17, 10, 2, 1, 19]",1,0.0,-12,25,4,0.13213589529379002,37,1
61,"(1,19)",,False,37,"[17, 10, 2, 1, 19]",1,0.0,-12,25,4,0.13213589529379002,37,1
62,"(6,10)",,False,39,"[8, 6, 10, 5, 13]",1,0.0,-14,25,4,0.1270955165692,39,1
63,"(6,10)",,False,39,"[8, 6, 10, 5, 13]",1,0.0,-14,25,4,0.1270955165692,39,1
64,"(5,17)",,False,41,"[5, 17, 11, 15, 12]",1,0.0,-16,25,4,0.11793372319688102,41,1
65,"(5,17)",,False,41,"[5, 17, 11, 15, 12]",1,0.0,-16,25,4,0.11793372319688102,41,1
66,"(13,14)",,True,39,"[13, 14, 8, 12, 6]",1,0.0,-18,25,3,0.09941520467836201,43,1
67,"(13,14)",,True,39,"[13, 14, 8, 12, 6]",1,0.0,-18,25,3,0.09941520467836201,43,1
68,"(19,3)",,False,39,"[19, 3, 14, 6, 2]",1,0.0,-20,25,3,0.09941520467836201,45,1
69,"(19,3)",,False,39,"[19, 3, 14, 6, 2]",1,0.0,-20,25,3,0.09941520467836201,45,1
70,"(1,13)",,False,41,"[6, 1, 13, 3, 11]",1,0.0,-22,25,4,0.11988304093567201,47,1
71,"(1,13)",,False,41,"[6, 1, 13, 3, 11]",1,0.0,-22,25,4,0.11988304093567201,47,1
72,"(16,6)",,False,41,"[16, 2, 12, 13, 6]",1,0.0,-24,25,4,0.12475633528265101,49,1
73,"(16,6)",,False,41,"[16, 2, 12, 13, 6]",1,0.0,-24,25,4,0.12475633528265101,49,1
74,"(1,0)",,False,41,"[1, 0, 15, 10, 16]",1,0.0,-26,25,4,0.12475633528265101,51,1
75,"(1,0)",,False,41,"[1, 0, 15, 10, 16]",1,0.0,-26,25,4,0.12475633528265101,51,1
76,"(10,19)",,True,41,"[7, 10, 19, 5, 18]",1,0.0,-28,25,4,0.128557504873294,53,1
77,"(10,19)",,True,41,"[7, 10, 19, 5, 18]",1,0.0,-28,25,4,0.128557504873294,53,1
78,"(9,1)",,False,43,"[9, 1, 18, 10, 12]",1,0.0,-30,25,5,0.226608187134502,55,1
79,"(9,1)",,False,43,"[9, 1, 18, 10, 12]",1,0.0,-30,25,5,0.226608187134502,55,1
80,"(6,10)",,True,41,"[9, 6, 15, 19, 10]",1,0.0,-32,25,5,0.223879142300194,57,1
81,"(6,10)",,True,41,"[9, 6, 15, 19, 10]",1,0.0,-32,25,5,0.223879142300194,57,1
82,"(16,12)",,False,40,"[16, 12, 11, 9, 14]",1,0.0,-34,25,4,0.127053745474798,59,1
83,"(16,12)",,False,40,"[16, 12, 11, 9, 14]",1,0.0,-34,25,4,0.127053745474798,59,1
84,"(3,5)",,False,40,"[3, 5, 11, 19, 0]",1,0.0,-36,25,4,0.12120579225842301,61,1
85,"(3,5)",,False,40,"[3, 5, 11, 19, 0]",1,0.0,-36,25,4,0.12120579225842301,61,1
86,"(16,7)",,False,40,"[16, 7, 19, 9, 8]",1,0.0,-38,25,4,0.18440545808966802,63,1
87,"(16,7)",,False,40,"[16, 7, 19, 9, 8]",1,0.0,-38,25,4,0.18440545808966802,63,1
88,"(9,5)",,False,40,"[9, 0, 5, 14, 17]",1,0.0,-40,25,3,0.096686159844054,65,1
89,"(9,5)",,False,40,"[9, 0, 5, 14, 17]",1,0.0,-40,25,3,0.096686159844054,65,1
90,"(10,1)",,True,40,"[14, 17, 6, 10, 1]",1,0.0,-42,25,3,0.103346328784925,67,1
91,"(10,1)",,True,40,"[14, 17, 6, 10, 1]",1,0.0,-42,25,3,0.103346328784925,67,1
92,8:16,assassinate,True,33,"[13, 12, 8, 4, 11]",1,0.0,-44,25,3,0.16959064327485301,69,1
93,8:16,assassinate,True,33,"[13, 12, 8, 4, 11]",1,0.0,-44,25,3,0.16959064327485301,69,1
94,"(8,1)",,False,35,"[0, 8, 1, 11, 9]",1,0.0,-46,25,4,0.26315789473684204,71,1
95,"(8,1)",,False,35,"[0, 8, 1, 11, 9]",1,0.0,-46,25,4,0.26315789473684204,71,1
96,"(10,7)",,False,37,"[11, 0, 10, 7, 18]",1,0.0,-48,25,5,0.35672514619883,73,1
97,"(10,7)",,False,37,"[11, 0, 10, 7, 18]",1,0.0,-48,25,5,0.35672514619883,73,1
98,"(13,9)",,True,39,"[13, 5, 12, 7, 9]",1,0.0,-50,25,5,0.211918685602896,75,1
99,"(13,9)",,True,39,"[13, 5, 12, 7, 9]",1,0.0,-50,25,5,0.211918685602896,75,1
100,"(19,2)",,True,41,"[19, 2, 5, 14, 17]",1,0.0,-52,25,5,0.20857699805068203,77,1
101,"(19,2)",,True,41,"[19, 2, 5, 14, 17]",1,0.0,-52,25,5,0.20857699805068203,77,1
102,"(17,1)",,True,41,"[17, 13, 1, 9, 6]",1,0.0,-54,25,6,0.237816764132553,79,1
103,"(17,1)",,True,41,"[17, 13, 1, 9, 6]",1,0.0,-54,25,6,0.237816764132553,79,1
104,"(17,4)",,False,43,"[17, 12, 9, 10, 4]",1,0.0,-56,25,6,0.22222222222222202,81,1
105,"(17,4)",,False,43,"[17, 12, 9, 10, 4]",1,0.0,-56,25,6,0.22222222222222202,81,1
106,"(8,1)",,True,43,"[8, 4, 1, 5, 14]",1,0.0,-58,25,6,0.22222222222222202,83,1
107,"(8,1)",,True,43,"[8, 4, 1, 5, 14]",1,0.0,-58,25,6,0.22222222222222202,83,1
108,"(7,15)",,True,45,"[7, 14, 15, 16, 10]",1,0.0,-60,25,6,0.23245614035087703,85,1
109,"(7,15)",,True,45,"[7, 14, 15, 16, 10]",1,0.0,-60,25,6,0.23245614035087703,85,1
110,"(10,3)",,False,45,"[10, 3, 16, 6, 17]",1,0.0,-62,25,6,0.228070175438596,87,1
111,"(10,3)",,False,45,"[10, 3, 16, 6, 17]",1,0.0,-62,25,6,0.228070175438596,87,1
112,"(17,16)",,False,45,"[6, 8, 17, 9, 16]",1,0.0,-64,25,6,0.230692471920542,89,1
113,"(17,16)",,False,45,"[6, 8, 17, 9, 16]",1,0.0,-64,25,6,0.230692471920542,89,1
114,5:14,assassinate,True,39,"[19, 14, 5, 15, 8]",2,0.004873294346978,-66,25,6,0.176120857699805,91,1
115,5:14,assassinate,True,39,"[19, 14, 5, 15, 8]",2,0.004873294346978,-66,25,6,0.176120857699805,91,1
116,"(1,7)",,False,41,"[9, 16, 1, 2, 7]",2,0.004873294346978,-68,25,7,0.20370370370370303,93,1
117,"(1,7)",,False,41,"[9, 16, 1, 2, 7]",2,0.004873294346978,-68,25,7,0.20370370370370303,93,1
118,"(19,16)",,True,43,"[10, 19, 4, 16, 8]",3,0.027095516569200003,-70,25,7,0.19798570500324802,95,1
119,"(19,16)",,True,43,"[10, 19, 4, 16, 8]",3,0.027095516569200003,-70,25,7,0.19798570500324802,95,1
120,"(1,15)",,False,44,"[2, 4, 1, 15, 18]",3,0.010985797827903002,-72,25,8,0.18155109997215202,97,1
121,"(1,15)",,False,44,"[2, 4, 1, 15, 18]",3,0.010985797827903002,-72,25,8,0.18155109997215202,97,1
122,"(6,1)",,False,47,"[6, 4, 1, 12, 10]",5,0.037589343729694004,-74,25,9,0.193678641047062,99,1
123,"(6,1)",,False,47,"[6, 4, 1, 12, 10]",5,0.037589343729694004,-74,25,9,0.193678641047062,99,1
124,"(9,12)",,True,49,"[0, 9, 14, 16, 12]",5,0.037004548408057,-76,25,9,0.19016986911723702,101,1
125,"(9,12)",,True,49,"[0, 9, 14, 16, 12]",5,0.037004548408057,-76,25,9,0.19016986911723702,101,1
126,"(15,2)",,False,51,"[15, 2, 10, 14, 3]",6,0.040870695256660004,-78,25,9,0.18079457904019303,103,1
127,"(15,2)",,False,51,"[15, 2, 10, 14, 3]",6,0.040870695256660004,-78,25,9,0.18079457904019303,103,1
128,"(15,18)",,False,51,"[15, 8, 12, 14, 18]",6,0.030636777128005003,-80,25,8,0.15832405086791002,105,1
129,"(15,18)",,False,51,"[15, 8, 12, 14, 18]",6,0.030636777128005003,-80,25,8,0.15832405086791002,105,1
130,"(5,8)",,True,54,"[10, 5, 13, 8, 14]",8,0.10577833472570301,-82,25,8,0.248830409356725,107,1
131,"(5,8)",,True,54,"[10, 5, 13, 8, 14]",8,0.10577833472570301,-82,25,8,0.248830409356725,107,1
132,"(18,1)",,True,56,"[18, 12, 13, 10, 1]",9,0.115677499888026,-84,25,9,0.258936190515137,109,1
133,"(18,1)",,True,56,"[18, 12, 13, 10, 1]",9,0.115677499888026,-84,25,9,0.258936190515137,109,1
134,9:4,assassinate,True,55,"[5, 3, 18, 9, 19]",9,0.07957714799820001,-86,25,9,0.244077073024441,111,1
135,9:4,assassinate,True,55,"[5, 3, 18, 9, 19]",9,0.07957714799820001,-86,25,9,0.244077073024441,111,1
136,"(10,5)",,True,55,"[10, 5, 18, 16, 15]",9,0.07957714799820001,-88,25,9,0.244077073024441,113,1
137,"(10,5)",,True,55,"[10, 5, 18, 16, 15]",9,0.07957714799820001,-88,25,9,0.244077073024441,113,1
138,14:12,assassinate,True,50,"[8, 6, 14, 10, 4]",9,0.07470385365122201,-90,25,9,0.22967532792094103,115,1
139,14:12,assassinate,True,50,"[8, 6, 14, 10, 4]",9,0.07470385365122201,-90,25,9,0.22967532792094103,115,1
140,"(14,0)",,True,50,"[17, 14, 10, 8, 0]",9,0.07470385365122201,-92,25,9,0.22967532792094103,117,1
141,"(14,0)",,True,50,"[17, 14, 10, 8, 0]",9,0.07470385365122201,-92,25,9,0.22967532792094103,117,1
142,"(15,9)",,False,50,"[10, 15, 3, 9, 0]",9,0.09354725845953901,-94,25,9,0.25587508657684,119,1
143,"(15,9)",,False,50,"[10, 15, 3, 9, 0]",9,0.09354725845953901,-94,25,9,0.25587508657684,119,1
144,"(15,0)",,False,50,"[15, 16, 4, 0, 11]",9,0.146958564502424,-94,26,9,0.16503687994916003,120,1
145,"(15,0)",,False,50,"[15, 16, 4, 0, 11]",9,0.146958564502424,-94,26,9,0.16503687994916003,120,1
146,"(7,11)",,False,52,"[7, 19, 11, 18, 9]",9,0.12806131490342001,-96,26,9,0.14162552846763302,122,1
147,"(7,11)",,False,52,"[7, 19, 11, 18, 9]",9,0.12806131490342001,-96,26,9,0.14162552846763302,122,1
148,"(0,7)",,True,50,"[10, 15, 0, 7, 14]",8,0.11940267335004101,-94,28,8,0.11513505987190101,122,1
149,"(0,7)",,True,50,"[10, 15, 0, 7, 14]",8,0.11940267335004101,-94,28,8,0.11513505987190101,122,1
150,"(1,12)",,False,50,"[8, 3, 1, 15, 12]",8,0.11940267335004101,-92,30,8,0.11513505987190101,122,1
151,"(1,12)",,False,50,"[8, 3, 1, 15, 12]",8,0.11940267335004101,-92,30,8,0.11513505987190101,122,1
152,"(7,15)",,True,49,"[2, 5, 12, 7, 15]",8,0.123468393205235,-90,32,8,0.11663881927039801,122,1
153,"(7,15)",,True,49,"[2, 5, 12, 7, 15]",8,0.123468393205235,-90,32,8,0.11663881927039801,122,1
154,"(4,1)",,False,49,"[2, 4, 9, 1, 10]",8,0.11509328877749901,-90,33,9,0.15617516012252802,123,1
155,"(4,1)",,False,49,"[2, 4, 9, 1, 10]",8,0.11509328877749901,-90,33,9,0.15617516012252802,123,1
