,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(14,12)",,False,2,"[14, 12, 0, 9, 3]",0,-0.001,0,0,0,-0.001,0,1
1,"(14,12)",,False,2,"[14, 12, 0, 9, 3]",0,-0.001,0,0,0,-0.001,0,1
2,"(2,17)",,False,4,"[2, 17, 11, 8, 0]",1,0.0,2,2,0,-0.001,0,1
3,"(2,17)",,False,4,"[2, 17, 11, 8, 0]",1,0.0,2,2,0,-0.001,0,1
4,"(1,15)",,False,6,"[1, 15, 6, 10, 5]",1,0.0,3,3,1,0.0,0,1
5,"(1,15)",,False,6,"[1, 15, 6, 10, 5]",1,0.0,3,3,1,0.0,0,1
6,"(4,11)",,False,8,"[4, 11, 3, 10, 7]",1,0.0,3,3,1,0.0,0,1
7,"(4,11)",,False,8,"[4, 11, 3, 10, 7]",1,0.0,3,3,1,0.0,0,1
8,"(11,6)",,False,10,"[11, 6, 19, 8, 0]",1,0.0,3,3,1,0.0,0,1
9,"(11,6)",,False,10,"[11, 6, 19, 8, 0]",1,0.0,3,3,1,0.0,0,1
10,"(9,1)",,False,12,"[9, 14, 1, 7, 10]",1,0.0,2,3,2,0.040935672514619006,1,1
11,"(9,1)",,False,12,"[9, 14, 1, 7, 10]",1,0.0,2,3,2,0.040935672514619006,1,1
12,"(6,3)",,False,12,"[6, 11, 13, 12, 3]",1,0.0,0,3,2,0.052631578947368,3,1
13,"(6,3)",,False,12,"[6, 11, 13, 12, 3]",1,0.0,0,3,2,0.052631578947368,3,1
14,"(19,13)",,False,14,"[19, 13, 8, 7, 0]",1,0.0,-2,3,2,0.05847953216374201,5,1
15,"(19,13)",,False,14,"[19, 13, 8, 7, 0]",1,0.0,-2,3,2,0.05847953216374201,5,1
16,"(5,2)",,False,14,"[0, 5, 2, 9, 19]",1,0.0,-4,3,2,0.05847953216374201,7,1
17,"(5,2)",,False,14,"[0, 5, 2, 9, 19]",1,0.0,-4,3,2,0.05847953216374201,7,1
18,"(5,6)",,True,16,"[5, 6, 3, 0, 11]",1,0.0,-6,3,2,0.05847953216374201,9,1
19,"(5,6)",,True,16,"[5, 6, 3, 0, 11]",1,0.0,-6,3,2,0.05847953216374201,9,1
20,"(12,1)",,False,18,"[12, 8, 18, 5, 1]",2,0.08187134502923901,-7,3,3,0.22222222222222202,10,1
21,"(12,1)",,False,18,"[12, 8, 18, 5, 1]",2,0.08187134502923901,-7,3,3,0.22222222222222202,10,1
22,"(18,15)",,False,21,"[18, 12, 5, 2, 15]",4,0.16179337231968802,-9,3,3,0.385964912280701,12,1
23,"(18,15)",,False,21,"[18, 12, 5, 2, 15]",4,0.16179337231968802,-9,3,3,0.385964912280701,12,1
24,"(7,2)",,False,23,"[19, 0, 7, 5, 2]",4,0.096491228070175,-11,3,3,0.24366471734892703,14,1
25,"(7,2)",,False,23,"[19, 0, 7, 5, 2]",4,0.096491228070175,-11,3,3,0.24366471734892703,14,1
26,"(6,9)",,False,25,"[6, 9, 4, 15, 18]",5,0.148148148148148,-13,3,3,0.25341130604288503,16,1
27,"(6,9)",,False,25,"[6, 9, 4, 15, 18]",5,0.148148148148148,-13,3,3,0.25341130604288503,16,1
28,"(3,10)",,False,25,"[3, 10, 5, 6, 1]",6,0.23099415204678303,-13,4,3,0.280701754385964,17,1
