,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(1,11)",,False,2,"[1, 11, 17, 6, 16]",0,-0.001,-1,0,1,0.0,1,1
1,"(1,11)",,False,2,"[1, 11, 17, 6, 16]",0,-0.001,-1,0,1,0.0,1,1
2,"(11,16)",,False,4,"[11, 16, 17, 3, 10]",0,-0.001,-3,0,1,0.0,3,1
3,"(11,16)",,False,4,"[11, 16, 17, 3, 10]",0,-0.001,-3,0,1,0.0,3,1
4,"(19,14)",,False,6,"[19, 14, 9, 2, 0]",0,-0.001,-5,0,1,0.0,5,1
5,"(19,14)",,False,6,"[19, 14, 9, 2, 0]",0,-0.001,-5,0,1,0.0,5,1
6,"(10,9)",,False,8,"[10, 9, 0, 16, 18]",0,-0.001,-7,0,1,0.0,7,1
7,"(10,9)",,False,8,"[10, 9, 0, 16, 18]",0,-0.001,-7,0,1,0.0,7,1
8,"(5,19)",,False,10,"[5, 19, 10, 12, 11]",0,-0.001,-9,0,1,0.0,9,1
9,"(5,19)",,False,10,"[5, 19, 10, 12, 11]",0,-0.001,-9,0,1,0.0,9,1
10,"(14,12)",,False,10,"[14, 12, 10, 13, 2]",0,-0.001,-11,0,1,0.0,11,1
11,"(14,12)",,False,10,"[14, 12, 10, 13, 2]",0,-0.001,-11,0,1,0.0,11,1
12,"(18,2)",,False,12,"[18, 2, 8, 14, 3]",0,-0.001,-13,0,1,0.0,13,1
13,"(18,2)",,False,12,"[18, 2, 8, 14, 3]",0,-0.001,-13,0,1,0.0,13,1
14,"(12,15)",,False,14,"[12, 15, 0, 8, 19]",0,-0.001,-15,0,2,0.0,15,1
15,"(12,15)",,False,14,"[12, 15, 0, 8, 19]",0,-0.001,-15,0,2,0.0,15,1
16,"(16,14)",,False,16,"[16, 0, 14, 9, 6]",0,-0.001,-17,0,2,0.0,17,1
17,"(16,14)",,False,16,"[16, 0, 14, 9, 6]",0,-0.001,-17,0,2,0.0,17,1
18,"(10,9)",,False,16,"[10, 9, 14, 18, 2]",0,-0.001,-19,0,2,0.0,19,1
19,"(10,9)",,False,16,"[10, 9, 14, 18, 2]",0,-0.001,-19,0,2,0.0,19,1
20,"(2,9)",,False,18,"[2, 9, 4, 10, 0]",0,-0.001,-21,0,2,0.0,21,1
21,"(2,9)",,False,18,"[2, 9, 4, 10, 0]",0,-0.001,-21,0,2,0.0,21,1
22,"(19,1)",,False,20,"[5, 11, 17, 19, 1]",0,-0.001,-23,0,3,0.035087719298245,23,1
23,"(19,1)",,False,20,"[5, 11, 17, 19, 1]",0,-0.001,-23,0,3,0.035087719298245,23,1
24,"(11,6)",,False,22,"[3, 5, 11, 0, 6]",0,-0.001,-25,0,3,0.042884990253411005,25,1
25,"(11,6)",,False,22,"[3, 5, 11, 0, 6]",0,-0.001,-25,0,3,0.042884990253411005,25,1
26,"(1,9)",,False,24,"[6, 8, 13, 1, 9]",0,-0.001,-27,0,4,0.09454191033138401,27,1
27,"(1,9)",,False,24,"[6, 8, 13, 1, 9]",0,-0.001,-27,0,4,0.09454191033138401,27,1
28,"(1,12)",,False,26,"[6, 8, 1, 9, 12]",0,-0.001,-29,0,5,0.157699805068226,29,1
29,"(1,12)",,False,26,"[6, 8, 1, 9, 12]",0,-0.001,-29,0,5,0.157699805068226,29,1
30,"(1,2)",,False,26,"[18, 1, 2, 4, 15]",0,-0.001,-31,0,5,0.134892787524366,31,1
31,"(1,2)",,False,26,"[18, 1, 2, 4, 15]",0,-0.001,-31,0,5,0.134892787524366,31,1
32,"(2,12)",,False,26,"[2, 11, 12, 6, 18]",0,-0.001,-33,0,5,0.165107212475633,33,1
33,"(2,12)",,False,26,"[2, 11, 12, 6, 18]",0,-0.001,-33,0,5,0.165107212475633,33,1
34,"(3,12)",,False,26,"[8, 4, 3, 12, 13]",0,-0.001,-35,0,5,0.159844054580896,35,1
35,"(3,12)",,False,26,"[8, 4, 3, 12, 13]",0,-0.001,-35,0,5,0.159844054580896,35,1
36,"(11,4)",,False,26,"[16, 9, 13, 11, 4]",0,-0.001,-37,0,5,0.157894736842105,37,1
37,"(11,4)",,False,26,"[16, 9, 13, 11, 4]",0,-0.001,-37,0,5,0.157894736842105,37,1
38,"(0,12)",,False,28,"[5, 0, 7, 12, 6]",1,0.0,-39,0,5,0.21345029239766003,39,1
39,"(0,12)",,False,28,"[5, 0, 7, 12, 6]",1,0.0,-39,0,5,0.21345029239766003,39,1
40,"(10,12)",,False,30,"[9, 10, 14, 12, 7]",1,0.0,-41,0,5,0.24951267056530202,41,1
41,"(10,12)",,False,30,"[9, 10, 14, 12, 7]",1,0.0,-41,0,5,0.24951267056530202,41,1
42,"(7,4)",,False,32,"[18, 3, 0, 7, 4]",1,0.0,-43,0,5,0.19980506822612001,43,1
43,"(7,4)",,False,32,"[18, 3, 0, 7, 4]",1,0.0,-43,0,5,0.19980506822612001,43,1
44,"(0,10)",,False,34,"[0, 15, 16, 10, 5]",2,0.0,-45,0,5,0.11208576998050601,45,1
45,"(0,10)",,False,34,"[0, 15, 16, 10, 5]",2,0.0,-45,0,5,0.11208576998050601,45,1
46,"(8,1)",,False,36,"[8, 1, 12, 7, 9]",2,0.0,-47,0,6,0.14639376218323502,47,1
47,"(8,1)",,False,36,"[8, 1, 12, 7, 9]",2,0.0,-47,0,6,0.14639376218323502,47,1
48,"(19,10)",,False,36,"[18, 0, 2, 19, 10]",2,0.0029239766081870003,-49,0,6,0.133235867446393,49,1
49,"(19,10)",,False,36,"[18, 0, 2, 19, 10]",2,0.0029239766081870003,-49,0,6,0.133235867446393,49,1
50,"(10,0)",,False,36,"[10, 0, 4, 8, 9]",1,0.0,-51,0,6,0.12495126705653001,51,1
51,"(10,0)",,False,36,"[10, 0, 4, 8, 9]",1,0.0,-51,0,6,0.12495126705653001,51,1
52,"(8,12)",,False,36,"[11, 8, 10, 17, 12]",1,0.0,-53,0,5,0.077485380116959,53,1
53,"(8,12)",,False,36,"[11, 8, 10, 17, 12]",1,0.0,-53,0,5,0.077485380116959,53,1
54,"(11,0)",,False,36,"[2, 11, 8, 19, 0]",1,0.0,-55,0,5,0.077485380116959,55,1
55,"(11,0)",,False,36,"[2, 11, 8, 19, 0]",1,0.0,-55,0,5,0.077485380116959,55,1
56,"(13,1)",,False,38,"[8, 5, 13, 1, 19]",1,0.0,-57,0,6,0.08976608187134501,57,1
57,"(13,1)",,False,38,"[8, 5, 13, 1, 19]",1,0.0,-57,0,6,0.08976608187134501,57,1
58,"(11,5)",,False,40,"[0, 7, 8, 11, 5]",1,0.0,-59,0,6,0.06432748538011601,59,1
59,"(11,5)",,False,40,"[0, 7, 8, 11, 5]",1,0.0,-59,0,6,0.06432748538011601,59,1
60,"(12,8)",,False,40,"[12, 18, 14, 11, 8]",2,0.0029239766081870003,-61,0,6,0.068372319688109,61,1
61,"(12,8)",,False,40,"[12, 18, 14, 11, 8]",2,0.0029239766081870003,-61,0,6,0.068372319688109,61,1
62,"(8,18)",,False,40,"[2, 8, 18, 0, 10]",2,0.004093567251461001,-63,0,6,0.07647823261858301,63,1
