,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(2,5)",,False,2,"[2, 5, 0, 19, 11]",0,-0.001,0,0,0,-0.001,0,1
1,"(2,5)",,False,2,"[2, 5, 0, 19, 11]",0,-0.001,0,0,0,-0.001,0,1
2,"(18,10)",,False,2,"[18, 10, 5, 19, 3]",0,-0.001,0,0,0,-0.001,0,1
3,"(18,10)",,False,2,"[18, 10, 5, 19, 3]",0,-0.001,0,0,0,-0.001,0,1
4,"(14,11)",,False,4,"[0, 14, 11, 7, 13]",1,0.0,2,2,0,-0.001,0,1
5,"(14,11)",,False,4,"[0, 14, 11, 7, 13]",1,0.0,2,2,0,-0.001,0,1
6,"(4,1)",,False,6,"[4, 10, 1, 19, 14]",1,0.0,3,3,1,0.0,0,1
7,"(4,1)",,False,6,"[4, 10, 1, 19, 14]",1,0.0,3,3,1,0.0,0,1
8,"(5,18)",,False,6,"[5, 18, 11, 7, 19]",1,0.0,5,5,0,-0.001,0,1
9,"(5,18)",,False,6,"[5, 18, 11, 7, 19]",1,0.0,5,5,0,-0.001,0,1
10,"(4,2)",,False,8,"[4, 2, 13, 6, 11]",2,0.052631578947368,7,7,0,-0.001,0,1
11,"(4,2)",,False,8,"[4, 2, 13, 6, 11]",2,0.052631578947368,7,7,0,-0.001,0,1
12,"(18,10)",,False,8,"[18, 10, 7, 5, 16]",2,0.029239766081871003,9,9,0,-0.001,0,1
13,"(18,10)",,False,8,"[18, 10, 7, 5, 16]",2,0.029239766081871003,9,9,0,-0.001,0,1
14,"(17,5)",,False,10,"[17, 10, 5, 16, 11]",3,0.040935672514619006,11,11,0,-0.001,0,1
15,"(17,5)",,False,10,"[17, 10, 5, 16, 11]",3,0.040935672514619006,11,11,0,-0.001,0,1
16,"(1,16)",,False,12,"[1, 0, 13, 5, 16]",3,0.046783625730994004,13,13,1,0.0,0,1
17,"(1,16)",,False,12,"[1, 0, 13, 5, 16]",3,0.046783625730994004,13,13,1,0.0,0,1
18,"(11,9)",,False,14,"[11, 9, 16, 13, 6]",3,0.05847953216374201,15,15,1,0.0,0,1
19,"(11,9)",,False,14,"[11, 9, 16, 13, 6]",3,0.05847953216374201,15,15,1,0.0,0,1
