,actionDetail,actionType,bonusActivated,graphEdgeCount,nodeList,p1Degree,p1Score,p1WinAdvantage,p1WinCount,p2Degree,p2Score,p2WinCount,player
0,"(14,4)",,False,2,"[14, 4, 18, 2, 5]",0,-0.001,0,0,0,-0.001,0,1
1,"(14,4)",,False,2,"[14, 4, 18, 2, 5]",0,-0.001,0,0,0,-0.001,0,1
2,"(3,14)",,False,4,"[3, 14, 11, 9, 15]",0,-0.001,0,0,0,-0.001,0,1
3,"(3,14)",,False,4,"[3, 14, 11, 9, 15]",0,-0.001,0,0,0,-0.001,0,1
4,"(5,12)",,False,6,"[5, 12, 4, 10, 3]",1,0.0,2,2,0,-0.001,0,1
5,"(5,12)",,False,6,"[5, 12, 4, 10, 3]",1,0.0,2,2,0,-0.001,0,1
6,"(6,19)",,False,9,"[6, 3, 19, 10, 8]",3,0.06432748538011601,4,4,0,-0.001,0,1
7,"(6,19)",,False,9,"[6, 3, 19, 10, 8]",3,0.06432748538011601,4,4,0,-0.001,0,1
8,"(3,12)",,False,11,"[3, 12, 11, 7, 9]",3,0.06432748538011601,6,6,0,-0.001,0,1
9,"(3,12)",,False,11,"[3, 12, 11, 7, 9]",3,0.06432748538011601,6,6,0,-0.001,0,1
10,"(9,0)",,False,11,"[9, 0, 11, 12, 16]",3,0.06432748538011601,8,8,0,-0.001,0,1
11,"(9,0)",,False,11,"[9, 0, 11, 12, 16]",3,0.06432748538011601,8,8,0,-0.001,0,1
12,"(3,11)",,False,13,"[14, 19, 13, 3, 11]",3,0.035087719298245,10,10,0,-0.001,0,1
13,"(3,11)",,False,13,"[14, 19, 13, 3, 11]",3,0.035087719298245,10,10,0,-0.001,0,1
14,"(9,17)",,False,15,"[9, 19, 17, 16, 15]",4,0.09941520467836201,12,12,0,-0.001,0,1
15,"(9,17)",,False,15,"[9, 19, 17, 16, 15]",4,0.09941520467836201,12,12,0,-0.001,0,1
16,"(19,10)",,False,17,"[19, 10, 4, 7, 1]",4,0.09064327485380101,14,14,0,-0.001,0,1
17,"(19,10)",,False,17,"[19, 10, 4, 7, 1]",4,0.09064327485380101,14,14,0,-0.001,0,1
18,"(19,8)",,False,17,"[19, 8, 7, 4, 2]",5,0.207602339181286,16,16,0,-0.001,0,1
19,"(19,8)",,False,17,"[19, 8, 7, 4, 2]",5,0.207602339181286,16,16,0,-0.001,0,1
